Trajectories
100
,,test2:hip_center,,,test2:hip_top,,,test2:hip_bottom,,,test2:knee,,,test2:heel,,,test2:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
155,0,394.931,96.5844,-372.835,272.932,107.762,-369.127,467.256,76.9096,-392.576,325.615,-3.12251,-320.841,534.867,-74.7243,-407.392,519.571,-128.508,-355.209
156,0,394.917,96.5855,-372.822,272.952,107.769,-369.111,467.105,76.7024,-392.807,325.638,-3.13212,-320.874,534.886,-74.7615,-407.446,519.558,-128.493,-355.247
157,0,394.93,96.6019,-372.816,272.951,107.767,-369.115,467.058,76.6457,-393.057,325.642,-3.18791,-320.909,534.87,-74.76,-407.438,519.569,-128.496,-355.254
158,0,394.904,96.5941,-372.791,272.924,107.79,-369.085,467.065,76.6511,-393.021,325.632,-3.13344,-320.859,534.853,-74.7457,-407.439,519.562,-128.507,-355.24
159,0,394.91,96.6162,-372.772,272.936,107.789,-369.055,467.258,76.9222,-392.593,325.587,-3.09911,-320.857,534.853,-74.705,-407.416,519.554,-128.47,-355.255
160,0,394.903,96.6092,-372.779,272.942,107.823,-369.062,467.268,76.9923,-392.472,325.588,-3.11191,-320.827,534.861,-74.6973,-407.398,519.551,-128.468,-355.23
161,0,394.887,96.6109,-372.768,272.933,107.798,-369.104,466.6,76.0203,-394.282,325.612,-3.1307,-320.876,534.888,-74.7365,-407.405,519.585,-128.487,-355.23
162,0,394.904,96.5984,-372.815,272.934,107.798,-369.102,467.303,76.8925,-392.629,325.596,-3.13744,-320.84,534.887,-74.7432,-407.438,519.578,-128.499,-355.253
163,0,394.912,96.5743,-372.826,272.932,107.78,-369.118,467.302,76.9125,-392.629,325.628,-3.13487,-320.853,534.879,-74.7861,-407.451,519.57,-128.523,-355.226
164,0,394.91,96.5816,-372.834,272.938,107.756,-369.129,467.218,76.8613,-392.504,325.631,-3.12182,-320.818,534.86,-74.7603,-407.412,519.546,-128.498,-355.216
165,0,394.904,96.6076,-372.79,272.928,107.792,-369.1,467.127,76.7458,-392.954,325.648,-3.132,-320.84,534.888,-74.7467,-407.388,519.567,-128.488,-355.216
166,0,394.894,96.627,-372.773,272.921,107.817,-369.066,467.006,76.5888,-393.264,325.635,-3.10028,-320.829,534.862,-74.695,-407.396,519.565,-128.472,-355.199
167,0,394.937,96.612,-372.822,272.933,107.829,-369.055,467.284,76.9518,-392.63,325.654,-3.09304,-320.811,534.88,-74.7212,-407.379,519.551,-128.434,-355.179
168,0,394.906,96.6441,-372.788,272.948,107.769,-369.11,466.556,75.9435,-394.378,325.639,-3.13316,-320.87,534.897,-74.741,-407.408,519.568,-128.483,-355.212
169,0,394.91,96.5844,-372.824,272.96,107.781,-369.098,467.27,76.8947,-392.552,325.642,-3.15802,-320.875,534.889,-74.7524,-407.408,519.575,-128.498,-355.248
170,0,394.913,96.5628,-372.847,272.938,107.757,-369.122,466.556,75.9035,-394.423,325.651,-3.13065,-320.854,534.865,-74.7304,-407.422,519.563,-128.514,-355.268
171,0,394.926,96.5901,-372.801,272.928,107.765,-369.095,467.207,76.8466,-392.516,325.604,-3.14893,-320.846,534.865,-74.7724,-407.432,519.541,-128.523,-355.279
172,0,394.877,96.5993,-372.792,272.931,107.781,-369.117,466.526,75.9351,-394.223,325.608,-3.12942,-320.828,534.867,-74.7391,-407.421,519.56,-128.476,-355.245
173,0,394.94,96.6322,-372.772,272.93,107.828,-369.056,467.059,76.6984,-392.919,325.604,-3.10935,-320.844,534.881,-74.7282,-407.41,519.556,-128.457,-355.198
174,0,394.91,96.6083,-372.832,272.935,107.798,-369.104,467.127,76.7642,-392.803,325.643,-3.12707,-320.841,534.87,-74.7244,-407.409,519.55,-128.457,-355.214
175,0,394.908,96.5807,-372.816,272.942,107.773,-369.113,467.297,76.9115,-392.496,325.652,-3.13293,-320.845,534.889,-74.7522,-407.427,519.566,-128.488,-355.191
176,0,394.904,96.5699,-372.855,272.95,107.753,-369.098,467.274,76.8876,-392.579,325.625,-3.14806,-320.853,534.879,-74.7679,-407.436,519.566,-128.508,-355.233
177,0,394.909,96.5877,-372.839,272.933,107.78,-369.119,467.262,76.8689,-392.632,325.623,-3.15296,-320.868,534.865,-74.7779,-407.429,519.563,-128.51,-355.267
178,0,394.882,96.6003,-372.768,272.926,107.79,-369.089,467.259,76.9166,-392.533,325.608,-3.1422,-320.855,534.859,-74.7351,-407.419,519.569,-128.493,-355.218
179,0,394.891,96.5874,-372.837,272.924,107.791,-369.079,466.487,75.9574,-394.309,325.617,-3.12623,-320.859,534.854,-74.7352,-407.403,519.546,-128.475,-355.21
180,0,394.884,96.5935,-372.842,272.944,107.793,-369.106,467.284,76.9886,-392.562,325.603,-3.10916,-320.843,534.879,-74.7251,-407.407,519.555,-128.461,-355.225
181,0,394.935,96.6218,-372.789,272.941,107.773,-369.115,467.28,76.9242,-392.586,325.621,-3.12281,-320.852,534.876,-74.7677,-407.425,519.577,-128.491,-355.224
182,0,394.911,96.5884,-372.826,272.942,107.773,-369.116,467.284,76.9233,-392.608,325.643,-3.12262,-320.849,534.88,-74.7553,-407.398,519.576,-128.516,-355.212
183,0,394.904,96.5788,-372.821,272.953,107.772,-369.087,467.229,76.8736,-392.458,325.628,-3.14048,-320.899,534.87,-74.7616,-407.44,519.581,-128.518,-355.227
184,0,394.877,96.6024,-372.77,272.932,107.766,-369.097,467.232,76.8883,-392.629,325.592,-3.14485,-320.868,534.882,-74.7477,-407.372,519.548,-128.499,-355.216
185,0,394.925,96.6081,-372.779,272.937,107.786,-369.084,466.513,75.9519,-394.457,325.586,-3.11741,-320.869,534.876,-74.7425,-407.387,519.54,-128.504,-355.201
186,0,394.905,96.6397,-372.788,272.93,107.811,-369.071,467.3,77.0189,-392.495,325.584,-3.11775,-320.857,534.88,-74.7284,-407.412,519.56,-128.489,-355.191
187,0,394.912,96.5804,-372.829,272.947,107.795,-369.092,467.341,77.0671,-392.435,325.612,-3.12921,-320.879,534.879,-74.711,-407.398,519.531,-128.45,-355.186
188,0,394.921,96.5937,-372.824,272.952,107.768,-369.114,466.59,75.9571,-394.293,325.575,-3.16508,-320.909,534.862,-74.7386,-407.402,519.547,-128.514,-355.211
189,0,394.923,96.5723,-372.842,272.938,107.761,-369.093,467.224,76.8323,-392.642,325.592,-3.13907,-320.832,534.87,-74.7591,-407.439,519.554,-128.508,-355.252
190,0,394.9,96.5681,-372.831,272.936,107.788,-369.075,467.261,76.9267,-392.539,325.596,-3.13717,-320.841,534.847,-74.7479,-407.411,519.549,-128.498,-355.213
191,0,394.911,96.5988,-372.796,272.927,107.791,-369.081,466.484,75.8897,-394.362,325.591,-3.11786,-320.878,534.842,-74.7353,-407.379,519.539,-128.482,-355.19
192,0,394.891,96.6406,-372.803,272.931,107.84,-369.089,467.25,76.9281,-392.595,325.604,-3.08621,-320.858,534.86,-74.7327,-407.427,519.565,-128.466,-355.182
193,0,394.908,96.6617,-372.814,272.936,107.815,-369.098,467.284,76.9943,-392.421,325.63,-3.07009,-320.812,534.84,-74.7224,-407.4,519.57,-128.491,-355.207
194,0,394.911,96.6107,-372.862,272.945,107.793,-369.1,466.572,76.0306,-394.177,325.618,-3.12757,-320.881,534.874,-74.7442,-407.477,519.578,-128.505,-355.266
195,0,394.899,96.5996,-372.829,272.915,107.78,-369.129,466.973,76.5433,-393.258,325.617,-3.12275,-320.841,534.86,-74.7398,-407.459,519.572,-128.517,-355.276
196,0,394.885,96.6084,-372.753,272.926,107.792,-369.079,467.261,76.9348,-392.511,325.592,-3.14317,-320.834,534.872,-74.7441,-407.461,519.558,-128.487,-355.265
197,0,394.915,96.5872,-372.809,272.917,107.811,-369.104,467.023,76.6657,-392.988,325.586,-3.11751,-320.864,534.861,-74.7316,-407.425,519.559,-128.464,-355.203
198,0,394.907,96.6009,-372.814,272.933,107.846,-369.051,467.217,76.9164,-392.672,325.635,-3.08385,-320.818,534.867,-74.7601,-407.438,519.576,-128.464,-355.208
199,0,394.908,96.6573,-372.793,272.914,107.851,-369.07,467,76.5795,-393.319,325.658,-3.08606,-320.833,534.868,-74.7255,-407.446,519.608,-128.458,-355.23
200,0,394.919,96.639,-372.786,272.922,107.835,-369.116,467.266,76.9793,-392.456,325.658,-3.05808,-320.812,534.875,-74.7078,-407.437,519.602,-128.448,-355.242
201,0,394.899,96.6229,-372.796,272.915,107.798,-369.137,467.277,76.9877,-392.488,325.664,-3.06869,-320.786,534.875,-74.7072,-407.457,519.587,-128.46,-355.237
202,0,394.898,96.6161,-372.795,272.91,107.823,-369.122,467.264,76.9769,-392.505,325.641,-3.07591,-320.792,534.863,-74.7187,-407.464,519.579,-128.463,-355.282
203,0,394.899,96.6105,-372.774,272.909,107.823,-369.106,466.99,76.6092,-393.05,325.636,-3.06422,-320.758,534.857,-74.6856,-407.422,519.569,-128.474,-355.274
204,0,394.887,96.638,-372.769,272.902,107.849,-369.107,467.234,76.9393,-392.535,325.641,-3.05599,-320.757,534.866,-74.7186,-407.464,519.579,-128.48,-355.291
205,0,394.942,96.6449,-372.792,272.908,107.894,-369.088,466.483,75.9299,-394.301,325.652,-3.01653,-320.743,534.869,-74.7059,-407.436,519.576,-128.461,-355.251
206,0,394.916,96.6493,-372.85,272.916,107.891,-369.111,466.5,75.992,-394.15,325.681,-3.00732,-320.751,534.894,-74.7189,-407.483,519.607,-128.459,-355.302
207,0,394.919,96.6617,-372.788,272.898,107.882,-369.103,467.017,76.6382,-393.13,325.675,-2.9774,-320.701,534.88,-74.6819,-407.442,519.587,-128.472,-355.297
208,0,394.887,96.6398,-372.835,272.889,107.875,-369.079,467.051,76.676,-393.009,325.669,-3.0109,-320.69,534.861,-74.6896,-407.453,519.565,-128.494,-355.308
209,0,394.904,96.6294,-372.801,272.895,107.87,-369.107,467.263,76.9584,-392.622,325.646,-3.00531,-320.721,534.868,-74.7073,-407.457,519.585,-128.484,-355.283
210,0,394.88,96.659,-372.796,272.904,107.908,-369.079,467.001,76.5716,-393.218,325.689,-3.00692,-320.743,534.881,-74.7018,-407.479,519.58,-128.479,-355.289
211,0,394.927,96.6663,-372.799,272.923,107.928,-369.091,466.999,76.6398,-393.192,325.692,-2.99836,-320.694,534.881,-74.6961,-407.486,519.599,-128.461,-355.303
212,0,394.929,96.6476,-372.85,272.9,107.943,-369.084,467.263,77.0359,-392.502,325.714,-2.9799,-320.683,534.89,-74.676,-407.492,519.629,-128.459,-355.317
213,0,394.941,96.6761,-372.796,272.895,107.944,-369.058,466.503,75.9477,-394.307,325.728,-2.97141,-320.711,534.896,-74.7046,-407.501,519.627,-128.448,-355.322
214,0,394.899,96.6777,-372.806,272.908,107.923,-369.117,467.257,77.0124,-392.494,325.707,-2.95458,-320.674,534.881,-74.6844,-407.491,519.592,-128.45,-355.251
215,0,394.908,96.6392,-372.821,272.902,107.95,-369.084,467.289,77.0001,-392.508,325.683,-2.95659,-320.631,534.87,-74.717,-407.494,519.619,-128.484,-355.328
216,0,394.914,96.6667,-372.757,272.888,107.96,-369.06,467.247,76.951,-392.58,325.701,-2.98789,-320.645,534.879,-74.7034,-407.48,519.605,-128.457,-355.258
217,0,394.924,96.6881,-372.798,272.921,107.927,-369.08,467.082,76.7406,-392.954,325.717,-2.97353,-320.648,534.892,-74.6893,-407.483,519.597,-128.459,-355.295
218,0,394.962,96.6493,-372.839,272.928,107.957,-369.041,467.279,76.9673,-392.674,325.707,-2.97448,-320.639,534.894,-74.7289,-407.544,519.642,-128.5,-355.328
219,0,394.939,96.6585,-372.813,272.907,107.954,-369.02,466.638,76.1391,-393.709,325.722,-2.98261,-320.686,534.885,-74.7028,-407.534,519.634,-128.489,-355.349
220,0,394.912,96.662,-372.796,272.924,107.922,-369.093,467.289,77.0524,-392.42,325.693,-3.02278,-320.722,534.865,-74.691,-407.535,519.612,-128.466,-355.332
221,0,394.903,96.6452,-372.829,272.897,107.924,-369.039,467.236,76.9027,-392.589,325.683,-3.0351,-320.752,534.872,-74.7114,-407.517,519.602,-128.498,-355.35
222,0,394.921,96.6236,-372.781,272.92,107.861,-369.098,467.111,76.7545,-392.817,325.668,-3.04273,-320.757,534.871,-74.7151,-407.521,519.597,-128.493,-355.323
223,0,394.928,96.6017,-372.841,272.905,107.843,-369.072,467.069,76.6416,-393.063,325.664,-3.10628,-320.834,534.886,-74.7343,-407.519,519.615,-128.487,-355.343
224,0,394.936,96.6147,-372.851,272.954,107.848,-369.072,466.542,75.9638,-394.357,325.664,-3.1066,-320.864,534.893,-74.7293,-407.542,519.614,-128.483,-355.333
225,0,394.903,96.6101,-372.855,272.948,107.824,-369.109,467.271,76.872,-392.647,325.674,-3.10588,-320.885,534.911,-74.7446,-407.598,519.606,-128.51,-355.39
226,0,394.926,96.6079,-372.837,272.941,107.836,-369.083,466.496,75.8617,-394.489,325.662,-3.12569,-320.868,534.875,-74.7409,-407.54,519.634,-128.474,-355.348
227,0,394.898,96.6067,-372.801,272.932,107.811,-369.07,466.492,75.8509,-394.482,325.62,-3.13548,-320.897,534.874,-74.714,-407.521,519.606,-128.5,-355.354
228,0,394.927,96.5757,-372.816,272.931,107.811,-369.07,466.516,75.904,-394.412,325.644,-3.10703,-320.835,534.873,-74.7119,-407.517,519.601,-128.49,-355.386
229,0,394.93,96.5845,-372.814,272.935,107.829,-369.07,466.487,75.8816,-394.425,325.638,-3.13272,-320.875,534.893,-74.7474,-407.512,519.614,-128.485,-355.338
230,0,394.944,96.5924,-372.819,272.973,107.796,-369.118,466.557,75.8809,-394.342,325.668,-3.15032,-320.874,534.885,-74.7307,-407.529,519.65,-128.511,-355.376
231,0,394.925,96.5582,-372.889,272.956,107.805,-369.093,467.294,76.8934,-392.728,325.681,-3.13468,-320.871,534.886,-74.7327,-407.532,519.645,-128.503,-355.335
232,0,394.94,96.563,-372.906,272.96,107.784,-369.128,467.294,76.913,-392.596,325.647,-3.14332,-320.922,534.899,-74.7222,-407.523,519.625,-128.474,-355.376
233,0,394.898,96.559,-372.859,272.93,107.765,-369.097,467.005,76.5234,-393.286,325.614,-3.17205,-320.907,534.872,-74.7418,-407.502,519.595,-128.485,-355.313
234,0,394.897,96.5741,-372.816,272.924,107.791,-369.085,466.537,75.8868,-394.336,325.617,-3.16548,-320.88,534.873,-74.7568,-407.482,519.599,-128.49,-355.304
235,0,394.905,96.5724,-372.815,272.946,107.798,-369.074,467.296,76.88,-392.656,325.623,-3.17721,-320.915,534.887,-74.7002,-407.449,519.583,-128.482,-355.298
236,0,394.95,96.5971,-372.839,272.966,107.759,-369.139,467.299,76.9369,-392.53,325.633,-3.14724,-320.852,534.891,-74.7356,-407.47,519.601,-128.459,-355.238
237,0,394.929,96.5997,-372.861,272.979,107.77,-369.132,466.544,75.8768,-394.494,325.641,-3.1316,-320.923,534.929,-74.7444,-407.453,519.599,-128.479,-355.239
238,0,394.924,96.5714,-372.839,272.94,107.773,-369.114,466.551,75.8772,-394.607,325.636,-3.17275,-320.948,534.898,-74.7495,-407.44,519.596,-128.477,-355.224
239,0,394.902,96.5906,-372.807,272.952,107.776,-369.114,466.982,76.5185,-393.193,325.613,-3.15436,-320.9,534.88,-74.7267,-407.408,519.616,-128.497,-355.231
240,0,394.888,96.5749,-372.822,272.93,107.769,-369.12,466.62,76.0434,-393.999,325.596,-3.13618,-320.868,534.857,-74.7294,-407.372,519.588,-128.479,-355.213
241,0,394.91,96.5759,-372.807,272.97,107.763,-369.111,467.053,76.6359,-393.022,325.626,-3.13883,-320.887,534.882,-74.72,-407.376,519.608,-128.488,-355.202
242,0,394.897,96.6004,-372.824,272.965,107.78,-369.106,467.277,76.9629,-392.453,325.637,-3.14498,-320.896,534.886,-74.7355,-407.403,519.595,-128.471,-355.197
243,0,394.931,96.6076,-372.86,272.961,107.779,-369.107,466.504,75.8618,-394.25,325.643,-3.13272,-320.915,534.896,-74.7405,-407.407,519.605,-128.472,-355.185
244,0,394.889,96.599,-372.786,272.952,107.784,-369.105,467.298,76.9124,-392.505,325.639,-3.13188,-320.909,534.88,-74.7084,-407.394,519.624,-128.482,-355.199
245,0,394.889,96.588,-372.822,272.969,107.763,-369.109,467.004,76.5106,-393.265,325.609,-3.12958,-320.864,534.883,-74.7643,-407.374,519.578,-128.484,-355.195
246,0,394.875,96.6159,-372.77,272.954,107.777,-369.111,467.292,76.9175,-392.606,325.585,-3.11878,-320.857,534.88,-74.7682,-407.382,519.572,-128.488,-355.167
247,0,394.897,96.5889,-372.817,272.953,107.776,-369.113,467.277,76.9384,-392.57,325.598,-3.12262,-320.879,534.881,-74.7679,-407.369,519.546,-128.488,-355.123
248,0,394.891,96.6212,-372.808,272.933,107.781,-369.115,466.508,75.9145,-394.428,325.603,-3.13473,-320.917,534.862,-74.7203,-407.321,519.566,-128.502,-355.123
249,0,394.9,96.612,-372.837,272.961,107.802,-369.121,466.478,75.8428,-394.5,325.611,-3.11206,-320.865,534.872,-74.7303,-407.366,519.597,-128.495,-355.186
250,0,394.892,96.61,-372.846,272.94,107.773,-369.114,467.268,76.9135,-392.57,325.619,-3.12202,-320.883,534.861,-74.7446,-407.372,519.581,-128.502,-355.17
251,0,394.946,96.6158,-372.791,272.946,107.798,-369.074,467.249,76.8915,-392.599,325.618,-3.11513,-320.869,534.881,-74.7472,-407.371,519.582,-128.501,-355.175
252,0,394.885,96.5974,-372.807,272.932,107.786,-369.084,466.562,75.9795,-394.198,325.603,-3.16787,-320.886,534.892,-74.7474,-407.323,519.587,-128.487,-355.15
253,0,394.916,96.6173,-372.813,272.963,107.789,-369.098,467.028,76.5969,-393.183,325.614,-3.12223,-320.874,534.88,-74.7628,-407.377,519.567,-128.484,-355.149
254,0,394.909,96.6254,-372.808,272.955,107.773,-369.099,466.539,76.0025,-394.084,325.64,-3.14578,-320.9,534.871,-74.7692,-407.41,519.592,-128.51,-355.186
255,0,394.931,96.5697,-372.898,272.941,107.772,-369.118,467.098,76.7206,-392.85,325.625,-3.11951,-320.902,534.894,-74.7425,-407.394,519.589,-128.507,-355.194
256,0,394.949,96.6034,-372.858,272.951,107.769,-369.111,467.253,76.8609,-392.532,325.629,-3.14655,-320.935,534.893,-74.7591,-407.4,519.592,-128.526,-355.237
257,0,394.904,96.5972,-372.842,272.935,107.8,-369.092,466.471,75.8813,-394.432,325.594,-3.1442,-320.872,534.883,-74.7473,-407.373,519.577,-128.486,-355.196
258,0,394.898,96.6215,-372.747,272.922,107.791,-369.078,467.005,76.5455,-393.178,325.622,-3.12777,-320.855,534.881,-74.7456,-407.369,519.588,-128.489,-355.157
259,0,394.936,96.5884,-372.8,272.936,107.803,-369.07,466.5,75.8848,-394.389,325.601,-3.09739,-320.818,534.9,-74.7757,-407.336,519.59,-128.514,-355.151
260,0,394.935,96.6129,-372.821,272.944,107.792,-369.106,467.269,76.9216,-392.567,325.605,-3.09845,-320.831,534.907,-74.7606,-407.305,519.604,-128.517,-355.164
261,0,394.925,96.5762,-372.894,272.978,107.797,-369.133,466.567,75.9302,-394.282,325.631,-3.10337,-320.846,534.906,-74.7715,-407.343,519.613,-128.505,-355.155
262,0,394.899,96.6164,-372.874,272.943,107.792,-369.117,467.086,76.6423,-392.96,325.624,-3.14633,-320.92,534.906,-74.7687,-407.338,519.588,-128.547,-355.188
263,0,394.901,96.614,-372.827,272.934,107.816,-369.093,466.598,76.0217,-394.093,325.599,-3.14386,-320.891,534.891,-74.7599,-407.359,519.59,-128.518,-355.172
264,0,394.881,96.5918,-372.851,272.933,107.786,-369.082,466.979,76.4978,-393.33,325.595,-3.14367,-320.874,534.899,-74.7767,-407.337,519.588,-128.525,-355.133
265,0,394.924,96.5981,-372.795,272.934,107.786,-369.083,466.527,75.9181,-394.372,325.586,-3.1172,-320.862,534.888,-74.7401,-407.277,519.553,-128.508,-355.09
266,0,394.912,96.6251,-372.835,272.948,107.814,-369.116,467.253,76.9424,-392.496,325.585,-3.12316,-320.899,534.899,-74.7323,-407.292,519.599,-128.513,-355.123
267,0,394.918,96.6331,-372.791,272.962,107.781,-369.1,467.087,76.6633,-392.941,325.627,-3.10209,-320.897,534.887,-74.7519,-407.281,519.588,-128.513,-355.109
268,0,394.957,96.5824,-372.898,272.947,107.763,-369.147,467,76.522,-393.307,325.609,-3.11822,-320.9,534.899,-74.7807,-407.293,519.58,-128.538,-355.143
269,0,394.899,96.6307,-372.821,272.956,107.79,-369.15,466.588,75.9812,-394.193,325.598,-3.08579,-320.84,534.875,-74.7633,-407.292,519.564,-128.491,-355.119
270,0,394.896,96.5952,-372.815,272.945,107.799,-369.115,467.245,76.9392,-392.533,325.581,-3.13432,-320.952,534.865,-74.7374,-407.284,519.541,-128.472,-355.105
271,0,394.907,96.6348,-372.787,272.942,107.782,-369.105,467.255,76.9126,-392.602,325.581,-3.1266,-320.892,534.87,-74.7404,-407.286,519.561,-128.493,-355.07
272,0,394.925,96.5787,-372.84,272.955,107.794,-369.094,467.25,76.8671,-392.663,325.577,-3.12815,-320.873,534.879,-74.7238,-407.27,519.561,-128.492,-355.082
273,0,394.916,96.6084,-372.866,272.965,107.784,-369.146,466.501,75.9337,-394.298,325.59,-3.14376,-320.889,534.885,-74.7597,-407.315,519.574,-128.489,-355.111
274,0,394.958,96.6156,-372.849,272.97,107.777,-369.119,467.009,76.5495,-393.199,325.643,-3.11237,-320.912,534.881,-74.7562,-407.33,519.582,-128.524,-355.155
275,0,394.918,96.5809,-372.832,272.962,107.766,-369.143,467.282,76.9459,-392.435,325.61,-3.1706,-320.963,534.888,-74.7604,-407.333,519.587,-128.523,-355.162
276,0,394.871,96.622,-372.774,272.928,107.792,-369.094,466.519,75.9388,-394.568,325.559,-3.13637,-320.897,534.853,-74.7442,-407.331,519.55,-128.479,-355.148
277,0,394.907,96.6017,-372.81,272.938,107.807,-369.113,467.256,77.0005,-392.406,325.573,-3.12216,-320.915,534.847,-74.7358,-407.328,519.531,-128.473,-355.169
278,0,394.912,96.6375,-372.774,272.91,107.781,-369.108,466.507,75.9506,-394.133,325.57,-3.12843,-320.919,534.857,-74.7307,-407.346,519.58,-128.483,-355.134
279,0,394.933,96.5995,-372.855,272.955,107.786,-369.114,467.25,76.9215,-392.644,325.611,-3.11155,-320.849,534.88,-74.7548,-407.329,519.579,-128.491,-355.129
280,0,394.925,96.6042,-372.861,272.958,107.77,-369.148,467.257,76.9597,-392.404,325.641,-3.11407,-320.91,534.888,-74.7572,-407.327,519.591,-128.502,-355.158
281,0,394.944,96.5948,-372.832,272.958,107.766,-369.159,467.293,76.8803,-392.638,325.638,-3.12757,-320.869,534.903,-74.7529,-407.295,519.572,-128.481,-355.128
282,0,394.901,96.636,-372.753,272.931,107.763,-369.119,466.988,76.5534,-393.198,325.609,-3.12356,-320.828,534.884,-74.7574,-407.275,519.568,-128.489,-355.109
283,0,394.903,96.6125,-372.766,272.935,107.787,-369.079,467.236,76.9442,-392.618,325.584,-3.11684,-320.859,534.863,-74.7473,-407.284,519.548,-128.47,-355.051
284,0,394.881,96.6359,-372.807,272.92,107.835,-369.056,467.038,76.7107,-393.049,325.593,-3.07136,-320.803,534.88,-74.7218,-407.23,519.546,-128.473,-355.062
285,0,394.895,96.6221,-372.8,272.945,107.793,-369.107,467.273,76.9878,-392.504,325.6,-3.08533,-320.84,534.895,-74.7341,-407.227,519.587,-128.483,-355.076
286,0,394.927,96.609,-372.861,272.965,107.78,-369.122,467.266,76.9138,-392.515,325.633,-3.11254,-320.871,534.913,-74.766,-407.233,519.591,-128.505,-355.057
287,0,394.915,96.6233,-372.864,272.953,107.786,-369.124,467.006,76.5972,-393.115,325.621,-3.10382,-320.879,534.893,-74.7641,-407.241,519.566,-128.493,-355.054
288,0,394.919,96.6199,-372.821,272.922,107.787,-369.126,466.53,75.9195,-394.556,325.585,-3.09904,-320.853,534.865,-74.7581,-407.222,519.543,-128.47,-355.009
289,0,394.897,96.6516,-372.762,272.936,107.785,-369.088,467.26,76.9594,-392.644,325.567,-3.10224,-320.838,534.862,-74.7291,-407.167,519.541,-128.488,-354.991
290,0,394.875,96.6431,-372.763,272.93,107.81,-369.076,466.504,75.9694,-394.305,325.581,-3.06761,-320.81,534.862,-74.7498,-407.174,519.547,-128.47,-354.993
291,0,394.922,96.6174,-372.873,272.932,107.841,-369.099,466.951,76.5567,-393.274,325.575,-3.06228,-320.821,534.871,-74.7155,-407.15,519.562,-128.507,-355.029
292,0,394.939,96.6404,-372.826,272.952,107.81,-369.107,466.452,75.8765,-394.589,325.615,-3.07695,-320.88,534.891,-74.7558,-407.19,519.576,-128.5,-354.987
293,0,394.933,96.592,-372.867,272.965,107.78,-369.122,467.279,76.8799,-392.57,325.624,-3.10822,-320.931,534.89,-74.7752,-407.208,519.59,-128.511,-354.99
294,0,394.907,96.6045,-372.87,272.939,107.816,-369.111,467.266,76.9471,-392.663,325.578,-3.10828,-320.869,534.872,-74.743,-407.193,519.576,-128.498,-355.016
295,0,394.871,96.6546,-372.767,272.909,107.823,-369.086,467.261,76.9744,-392.485,325.579,-3.07371,-320.844,534.837,-74.7596,-407.186,519.542,-128.472,-354.966
296,0,394.864,96.6406,-372.822,272.922,107.834,-369.079,466.509,75.9365,-394.558,325.563,-3.07681,-320.831,534.871,-74.7315,-407.096,519.528,-128.455,-354.91
297,0,394.908,96.6656,-372.786,272.933,107.842,-369.097,467.033,76.6515,-393.013,325.586,-3.05561,-320.835,534.897,-74.7477,-407.095,519.562,-128.486,-354.941
298,0,394.925,96.6466,-372.881,272.933,107.86,-369.126,466.516,75.9356,-394.372,325.63,-3.00955,-320.786,534.879,-74.7264,-407.087,519.595,-128.498,-354.924
299,0,394.946,96.6278,-372.85,272.934,107.842,-369.135,466.44,75.826,-394.538,325.628,-3.02861,-320.785,534.899,-74.7386,-407.114,519.631,-128.505,-354.931
300,0,394.922,96.6288,-372.867,272.917,107.855,-369.08,467.257,76.9107,-392.649,325.611,-3.05994,-320.817,534.894,-74.7892,-407.118,519.564,-128.531,-354.962
301,0,394.887,96.6323,-372.81,272.906,107.865,-369.108,467.259,76.9713,-392.532,325.598,-3.02436,-320.777,534.858,-74.7712,-407.082,519.576,-128.488,-354.896
302,0,394.908,96.6554,-372.817,272.903,107.889,-369.101,467.238,77.0056,-392.426,325.605,-3.00454,-320.766,534.869,-74.7421,-407.08,519.566,-128.483,-354.899
303,0,394.912,96.6583,-372.822,272.888,107.916,-369.061,467.204,76.9431,-392.504,325.623,-2.96088,-320.735,534.869,-74.7271,-407.11,519.568,-128.495,-354.91
304,0,394.923,96.6852,-372.832,272.908,107.893,-369.095,467.26,76.923,-392.539,325.639,-2.99413,-320.72,534.862,-74.7737,-407.158,519.588,-128.476,-354.937
305,0,394.917,96.6656,-372.879,272.916,107.912,-369.112,467.27,76.9593,-392.523,325.652,-2.93351,-320.718,534.897,-74.7544,-407.146,519.588,-128.473,-354.93
306,0,394.921,96.6763,-372.84,272.874,107.923,-369.114,467.001,76.6054,-393.131,325.653,-2.96824,-320.712,534.886,-74.7684,-407.158,519.574,-128.489,-354.956
307,0,394.888,96.6981,-372.799,272.887,107.935,-369.049,467.257,77.0044,-392.514,325.654,-2.94483,-320.697,534.857,-74.7415,-407.124,519.568,-128.482,-354.895
308,0,394.864,96.7056,-372.802,272.886,107.93,-369.096,467.267,77.0125,-392.483,325.658,-2.93175,-320.635,534.871,-74.7495,-407.112,519.569,-128.502,-354.927
309,0,394.913,96.693,-372.829,272.88,107.976,-369.035,467.259,77.0847,-392.406,325.674,-2.87392,-320.571,534.901,-74.7494,-407.127,519.598,-128.5,-354.942
310,0,394.944,96.7043,-372.853,272.898,107.959,-369.065,467.044,76.7403,-392.919,325.657,-2.92488,-320.612,534.899,-74.7583,-407.131,519.589,-128.478,-354.908
