Trajectories
100
,,2-19-16:hip_center,,,2-19-16:hip_top,,,2-19-16:hip_bottom,,,2-19-16:knee,,,2-19-16:heel,,,2-19-16:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
304,0,-74.0661,230.235,61.6379,-139.649,334.963,62.6728,-27.1767,144.841,11.9255,-179.318,136.092,45.2889,-197.228,16.671,-15.6392,-292.406,22.1398,9.77972
305,0,-72.4118,228.051,64.6217,-137.004,332.698,66.3648,-26.0693,143.099,14.4688,-176.529,134.704,46.4942,-193.028,16.4642,-15.1393,-288.048,21.9816,9.91413
306,0,-70.0434,226.105,66.6895,-133.441,331.464,69.4938,-24.7336,141.673,15.7436,-174.125,133.322,47.7062,-188.819,16.3765,-14.8351,-283.801,21.981,9.80324
307,0,-67.217,223.876,67.8296,-128.968,330.44,72.1103,-23.2762,139.687,15.9261,-171.411,131.806,48.4843,-184.709,16.1326,-14.7638,-279.605,21.9978,9.7892
308,0,-63.8207,221.68,68.4516,-123.768,329.651,74.3553,-21.584,137.515,15.341,-168.443,130.516,48.9989,-181.197,16.0111,-14.5409,-275.982,21.9755,9.76303
309,0,-60.306,219.956,68.8726,-118.358,329.086,75.8716,-19.7854,135.489,14.9088,-165.487,129.827,49.5362,-176.913,16.3135,-14.382,-271.485,22.0813,9.69872
310,0,-56.7066,218.922,69.1133,-112.953,328.944,76.7396,-17.5894,134.357,14.7419,-162.01,129.637,49.7878,-172.523,16.518,-14.7693,-267.144,22.1603,9.57686
311,0,-52.8286,218.643,68.9165,-107.39,329.369,77.1972,-14.819,134.285,14.1139,-158.097,129.799,50.0448,-168.431,16.6633,-14.9387,-263.151,22.261,9.60386
312,0,-48.7834,218.501,68.3535,-101.984,329.816,77.4777,-11.7585,134.193,13.0338,-154.365,129.8,50.2784,-165.163,16.6089,-15.1331,-260.083,22.366,9.43616
313,0,-44.612,217.871,67.2821,-96.5896,329.964,77.5432,-8.7538,133.438,11.3569,-150.9,129.224,50.2218,-162.075,16.4951,-15.4369,-257.082,22.5607,9.27713
314,0,-40.2223,217.042,66.025,-90.8605,329.942,77.3981,-5.67627,132.734,9.23303,-146.947,128.98,49.9096,-157.742,16.6613,-15.8369,-252.887,22.6851,9.02653
315,0,-35.854,216.621,64.5409,-85.3114,329.974,76.7196,-2.29474,132.38,7.25802,-142.763,128.813,49.5473,-153.229,16.7223,-16.3091,-248.658,22.8528,8.91336
316,0,-31.6717,216.669,63.2315,-79.9346,330.427,75.7136,0.886014,132.382,5.89639,-138.944,128.917,48.9796,-148.21,17.0879,-16.8446,-243.834,23.0241,8.81411
317,0,-27.532,217.361,61.9795,-74.74,331.67,74.8051,4.42702,133.14,4.6226,-134.674,129.548,48.1751,-143.795,17.3383,-17.6801,-239.467,23.1619,8.81633
318,0,-23.4158,218.782,60.7637,-70.129,333.388,73.6166,8.28622,134.483,3.57183,-130.544,130.353,47.7463,-139.754,17.6242,-17.237,-235.392,23.2498,8.70679
319,0,-19.4268,220.34,59.5393,-65.6032,335.145,72.1985,12.0285,135.682,2.52458,-126.569,131.414,47.6625,-135.91,17.9211,-17.7638,-231.553,23.196,8.79716
320,0,-15.5049,221.451,58.0308,-60.9227,336.747,70.3424,15.4542,136.191,1.32117,-122.638,132.287,46.9361,-132.181,18.2952,-18.1947,-227.867,23.2248,8.77415
321,0,-11.4941,221.943,56.4923,-56.1303,337.652,67.5379,18.835,135.421,0.527862,-119.04,132.697,46.0268,-128.228,18.4295,-18.9109,-223.993,23.146,8.74483
322,0,-7.15928,221.838,54.6737,-50.8285,338.096,64.3007,22.0742,133.743,-0.169193,-115.091,132.548,45.5141,-124.192,18.6224,-19.3739,-220.051,23.1177,8.80002
323,0,-2.61353,221.111,52.5754,-45.1313,338.181,60.827,25.3559,131.52,-1.0929,-111.002,131.899,45.0017,-119.246,18.6409,-19.9368,-215.069,23.3034,8.71191
324,0,2.60367,220.231,49.7245,-38.7506,337.857,57.25,29.241,130.036,-3.21841,-106.166,131.384,44.6317,-114.792,18.5761,-20.2086,-210.56,23.4117,8.67643
325,0,8.90255,219.489,45.7653,-31.7991,337.185,53.2751,33.789,129.004,-6.2869,-100.986,131.431,43.7126,-111.028,18.5088,-20.2875,-206.733,23.4871,8.66678
326,0,15.6146,218.797,41.1889,-24.3343,336.52,48.3024,38.3204,127.967,-9.66806,-95.5684,131.534,42.3628,-108.202,18.3042,-20.5311,-204.054,23.4595,8.74756
327,0,22.0025,217.427,36.1048,-16.1979,335.693,42.4693,42.0827,125.93,-13.2301,-90.5123,131.381,41.1505,-104.838,18.3212,-21.0571,-200.812,23.4076,8.86833
328,0,27.7457,215.082,30.5481,-8.07797,334.04,35.9371,45.073,122.851,-16.7097,-85.8621,130.918,40.1411,-100.274,18.5647,-21.6239,-196.006,23.2419,8.90194
329,0,32.9528,212.27,24.4689,-0.505479,331.992,28.4869,47.6041,119.538,-20.2181,-81.4621,130.242,38.9414,-95.7231,18.9152,-22.0179,-191.112,23.2558,8.99392
330,0,38.0604,209.338,18.4499,7.8146,330.245,21.1612,49.7285,116.007,-24.2225,-77.3012,129.607,37.3439,-90.9208,19.2267,-22.5883,-186.092,23.4662,8.8788
331,0,43.0402,206.974,13.253,15.088,328.761,15.2058,52.829,113.848,-28.4299,-72.5207,129.093,35.5856,-86.9023,19.3552,-22.9137,-181.951,23.4846,8.95331
332,0,47.9921,206.037,8.3091,21.1102,327.951,10.0881,56.5532,113.23,-32.6663,-67.3543,129.264,33.8482,-82.6283,19.6397,-23.2343,-177.688,23.5868,8.82729
333,0,52.8978,206.462,3.74134,26.6543,328.075,5.83224,60.9459,113.53,-36.781,-61.9752,129.993,31.878,-78.3687,20.0818,-23.3928,-173.554,23.7586,8.70555
334,0,57.8125,207.206,-0.632392,32.1661,328.567,2.25646,65.2508,114.217,-40.565,-56.6033,130.981,29.834,-74.1313,20.4776,-23.7138,-169.396,23.9521,8.52237
335,0,62.5306,207.941,-4.23117,37.5248,329.141,-0.584726,69.1768,114.614,-43.7999,-51.6446,132.139,28.0433,-70.7157,20.8997,-23.9338,-166.079,24.0938,8.30415
336,0,66.8685,207.888,-7.16186,42.805,329.124,-3.03554,72.4301,114.487,-46.1658,-47.314,132.9,26.7513,-66.8708,21.4193,-24.2935,-162.166,24.2526,8.11664
337,0,70.845,207.227,-9.0132,48.0441,328.705,-5.21392,75.2835,113.596,-47.5232,-43.5969,133.265,25.8252,-62.2424,22.0072,-24.494,-157.513,24.4278,7.74377
338,0,74.451,206.22,-9.91385,52.9624,327.92,-6.56215,78.0055,112.792,-47.8487,-40.1885,133.386,25.3192,-58.2161,22.3828,-24.3211,-153.39,24.5667,7.46592
339,0,77.8067,205.408,-10.0624,57.6005,327.159,-7.13131,80.6326,112.339,-47.2913,-37.1476,133.463,25.5093,-54.6814,22.5386,-24.0678,-149.697,24.6375,7.47085
340,0,80.9127,204.814,-9.60958,62.0913,326.47,-7.28379,83.2836,112.161,-46.4168,-34.3129,133.778,25.7548,-52.0183,22.5166,-23.7022,-146.916,24.6797,7.3741
341,0,83.8366,204.271,-9.0841,66.5461,325.664,-7.37127,85.7427,111.903,-45.5252,-31.6054,133.999,26.2714,-48.3793,22.7675,-23.297,-143.181,24.7033,7.32799
342,0,86.8224,203.39,-8.58905,70.9415,324.553,-7.42886,88.2921,111.44,-44.9901,-28.6523,134.156,26.6966,-44.2028,23.0477,-23.1378,-138.914,24.8741,7.26176
343,0,90.0936,202.427,-8.15558,75.4711,323.484,-7.43253,91.0513,111.086,-44.347,-25.629,134.075,26.9788,-39.7956,23.1853,-23.0336,-134.304,25.0371,7.15399
344,0,93.6836,201.604,-7.98834,80.3295,322.519,-7.70936,94.5954,111.021,-43.8081,-22.1768,134.023,27.1226,-35.0802,23.33,-23.0031,-129.469,25.165,6.97971
345,0,97.687,201.062,-8.15074,85.3903,321.899,-7.85595,98.6861,111.513,-43.2802,-18.1465,134.117,27.1063,-30.9523,23.36,-22.7646,-125.248,25.2603,6.91255
346,0,101.853,200.854,-8.26035,90.5206,321.57,-8.34886,102.62,112.119,-43.0173,-14.0721,134.492,27.0835,-26.8069,23.4575,-22.7313,-121.062,25.3135,6.82769
347,0,105.979,200.678,-8.70845,95.6073,321.272,-9.05703,106.304,112.353,-42.9948,-10.3275,134.848,26.9264,-23.1738,23.6066,-22.703,-117.444,25.3757,6.77194
348,0,109.689,200.296,-9.13589,100.273,320.985,-9.89996,109.543,112.127,-43.134,-6.74394,135.217,26.7897,-19.206,23.9425,-22.9488,-113.483,25.4384,6.57077
349,0,113.132,199.839,-9.3584,104.867,320.559,-10.4756,112.488,111.814,-43.2902,-3.60159,135.547,26.5397,-15.7666,24.2704,-23.0014,-109.919,25.6157,6.50929
350,0,116.204,199.332,-9.47897,108.645,319.942,-11.1705,115.263,111.509,-43.1034,-0.757301,135.894,26.599,-11.5454,24.8511,-22.9751,-105.451,25.7811,6.30396
351,0,118.908,199.038,-9.28386,111.928,319.347,-11.9689,117.863,111.343,-42.309,1.77968,136.163,26.8467,-6.99692,25.4048,-22.7719,-100.662,25.8183,6.05457
352,0,121.605,198.748,-9.204,115.373,318.872,-12.9453,120.608,111.434,-41.5182,4.33396,136.353,27.0247,-3.19858,25.5718,-22.5598,-96.6721,25.9412,5.96074
353,0,124.61,198.38,-9.55702,119.237,318.362,-14.344,123.632,111.764,-41.2407,6.97831,136.648,26.8688,-0.460623,25.512,-22.4286,-93.9424,26.0672,6.01228
354,0,127.782,198.171,-10.0702,123.103,317.947,-15.6523,126.624,112.316,-41.2381,9.78467,137.12,26.4961,2.04648,25.601,-22.3967,-91.5205,26.1573,5.90184
355,0,130.561,198.195,-10.6118,126.687,317.653,-17.3667,129.25,112.646,-41.2445,12.5293,137.679,26.5016,5.87778,26.0321,-22.5365,-87.4998,26.3296,5.886
356,0,133.294,198.375,-11.5093,130.28,317.769,-18.831,131.828,113.032,-41.4323,15.5533,138.119,26.7313,10.1075,26.3714,-22.6648,-83.0637,26.5312,5.64785
357,0,136.364,198.683,-12.598,133.74,317.895,-20.4202,135.014,113.483,-41.5205,18.9196,138.645,26.752,14.7802,26.7728,-22.7135,-78.312,26.7226,5.35319
358,0,139.673,199.007,-13.4317,137.435,318.006,-22.0982,138.216,113.944,-41.6061,22.2141,139.14,26.7517,18.6321,26.858,-22.7366,-74.415,26.9353,5.22742
359,0,142.997,199.228,-14.0304,140.859,318.17,-23.4081,141.364,114.446,-41.8087,25.47,139.606,26.7945,22.3185,26.9691,-22.7504,-70.6909,26.9917,5.07122
360,0,146.263,199.437,-14.4218,144.13,318.348,-24.2493,144.512,114.923,-42.1787,28.9126,140.08,26.72,26.3704,27.3845,-22.9156,-66.4973,26.9677,4.92285
361,0,149.569,199.61,-14.4573,147.411,318.377,-24.7541,147.726,115.049,-42.2679,32.2233,140.343,26.7406,30.2587,27.7714,-22.9222,-62.3815,27.0299,4.84761
362,0,152.722,199.694,-14.5909,150.553,318.478,-25.5066,150.887,114.996,-42.2697,35.5433,140.497,26.7575,33.9739,28.0787,-22.8901,-58.5723,27.026,4.9181
363,0,155.652,199.672,-15.045,153.808,318.528,-26.662,153.492,114.759,-42.2673,38.5873,140.734,26.9624,37.2466,28.1933,-22.9634,-55.1926,27.1705,4.85771
364,0,158.555,199.261,-15.5415,156.864,319.03,-31.0561,156.073,114.151,-42.1553,41.4716,140.833,27.2598,41.6358,28.4194,-23.0457,-50.6867,27.3474,4.62936
365,0,161.868,198.697,-16.1523,160.705,318.27,-32.8713,159.282,113.773,-42.1122,44.84,140.708,27.4645,45.9826,28.5776,-23.0829,-46.255,27.5628,4.4939
366,0,165.701,198.187,-17.1101,164.696,317.428,-34.6363,163.141,113.96,-42.5801,48.7909,140.564,27.5321,50.0826,28.6561,-23.1097,-42.2437,27.7485,4.21571
367,0,169.726,198.081,-17.7924,168.658,316.972,-35.7461,167.281,114.65,-43.1638,52.8466,140.686,27.3679,53.3953,28.574,-23.4933,-39.1447,27.8167,3.93106
368,0,173.268,198.322,-17.9652,171.953,316.922,-36.2994,170.844,115.317,-43.081,56.4662,140.996,27.5907,56.774,28.7081,-23.5172,-35.7213,27.8703,3.85173
369,0,176.196,198.672,-17.4481,174.713,316.985,-36.5651,173.924,115.498,-42.2512,59.4089,141.297,28.4096,60.8189,29.0195,-23.3621,-31.4927,27.9933,3.71136
370,0,179.029,198.512,-16.6059,177.48,316.65,-36.2597,176.769,115.036,-41.09,62.2906,141.141,29.3068,64.9517,29.1669,-23.3274,-27.2053,28.1671,3.56713
371,0,181.961,197.638,-15.777,180.805,315.059,-33.4151,179.649,114.065,-40.1379,65.2443,140.497,30.5108,69.4968,29.2332,-23.3327,-22.4571,28.3187,3.41182
372,0,185.282,196.798,-15.0722,183.977,314.267,-33.1666,183.144,113.478,-39.5328,68.4619,139.714,31.3044,73.3793,29.1613,-23.1409,-18.5106,28.4949,3.25479
373,0,188.686,196.33,-14.6737,187.166,313.712,-33.1035,186.728,113.409,-39.2802,72.0553,139.376,31.7515,77.514,29.1357,-23.0752,-14.2113,28.4821,3.32037
374,0,191.733,196.123,-14.5051,189.957,313.293,-33.1453,189.961,113.454,-39.1957,75.3018,139.345,32.263,81.095,29.1801,-23.1771,-10.5823,28.5336,3.16766
375,0,194.271,196.166,-14.2106,192.395,313.048,-32.9551,192.48,113.658,-38.8378,77.7299,139.266,32.6503,84.916,29.4841,-23.2137,-6.65351,28.6392,3.07441
376,0,196.812,196.329,-13.9386,194.589,313.003,-32.5116,195.165,114.056,-38.9702,80.4529,139.201,33.0913,88.5471,29.5728,-23.4836,-2.98336,28.752,2.86404
377,0,199.679,196.491,-13.8859,196.648,313.015,-31.8078,198.284,114.531,-39.069,83.5623,138.936,33.4615,92.4598,29.6143,-23.6233,1.01218,28.8285,2.76191
378,0,202.792,196.562,-13.6138,198.543,312.975,-30.8406,201.743,114.636,-39.2049,86.9935,138.296,34.2198,97.3439,29.649,-23.6696,6.05056,28.8606,2.74582
379,0,206.18,196.53,-13.2322,200.514,313.076,-29.8919,205.662,114.999,-39.2202,90.781,137.422,34.9544,101.674,29.4008,-23.6694,10.4115,28.8392,2.71987
380,0,209.47,196.881,-12.4907,202.415,313.487,-28.6567,209.438,115.663,-38.9051,94.4815,136.611,35.7938,105.396,29.1327,-23.8089,14.1414,28.7861,2.7988
381,0,212.244,197.446,-11.4963,203.96,314.088,-26.9758,212.699,116.41,-38.6406,97.9332,136.105,36.8132,108.236,28.6902,-23.7911,16.9104,28.639,2.90195
382,0,214.114,197.801,-10.3435,204.593,314.5,-25.0284,214.919,116.773,-38.1854,100.385,135.642,38.0578,111.701,28.6214,-23.7455,20.615,28.5742,2.86126
383,0,215.385,198.096,-8.71874,204.635,314.881,-22.7852,217.013,117.029,-37.1542,102.022,134.976,39.3614,115.981,28.8531,-23.5714,25.1887,28.5806,2.75259
384,0,216.658,198.59,-6.66558,204.433,315.374,-20.0645,219.178,117.731,-35.9804,103.721,134.135,40.6898,120.387,29.0424,-23.2175,30.0752,28.5641,2.77426
385,0,218.064,199.613,-4.68758,203.945,316.237,-16.9303,221.906,119.108,-34.9157,105.823,133.718,41.9896,124.806,29.2049,-22.944,34.8758,28.4598,2.75155
386,0,219.438,201.056,-2.99845,203.219,317.549,-13.7586,224.547,121.049,-33.9879,107.99,133.439,43.1264,128.408,29.3676,-22.9306,38.7504,28.4429,2.7803
387,0,220.454,202.897,-1.39496,202.063,319.112,-10.7062,226.83,123.075,-33.5384,109.891,133.391,44.0187,132.565,29.8215,-22.7134,43.171,28.4514,2.72429
388,0,221.08,204.804,0.139597,200.421,320.828,-7.53835,228.793,125.307,-33.0845,111.452,133.521,45.0431,136.498,30.4852,-22.4588,47.4097,28.4924,2.62957
389,0,221.241,207.238,2.07925,198.329,322.661,-4.12909,230.371,127.726,-32.4644,112.524,133.898,46.1487,140.293,31.393,-22.2598,51.4918,28.5816,2.52804
390,0,221.055,209.808,3.91159,196.005,324.561,-0.806085,231.71,130.398,-31.9345,113.399,134.451,47.2001,143.313,32.0654,-22.1585,54.793,28.7263,2.47751
391,0,220.536,212.239,5.5642,193.31,326.665,2.3972,232.542,132.895,-31.5265,114.023,135.241,48.4558,147.049,33.6609,-21.761,58.7481,28.9906,2.27716
392,0,219.808,214.81,7.2867,190.539,328.916,5.34862,233.134,135.294,-30.8576,114.376,136.275,49.7922,151.144,36.3028,-21.2137,63.0906,29.383,2.12439
393,0,218.952,217.756,9.12886,187.798,331.412,8.13049,233.56,138.145,-29.6883,114.518,137.793,51.1773,154.669,39.3902,-20.5501,66.8706,29.8996,2.01906
394,0,218.073,221.025,10.6885,185.27,333.91,10.3858,233.954,141.353,-28.423,114.655,139.724,52.2743,157.445,42.2536,-20.2639,69.8166,30.3553,1.82343
395,0,217.434,224.002,11.6061,183.044,336.252,12.0603,234.339,144.387,-27.9457,115.133,141.633,53.2178,159.774,44.9405,-20.6086,72.1488,30.8552,1.60444
396,0,217.275,226.706,12.2006,180.989,338.451,13.695,234.972,147.103,-27.9887,115.83,143.391,53.9001,162.895,48.1975,-21.3874,75.3575,31.5352,1.35358
397,0,217.405,229.603,12.9838,179.247,340.967,15.6729,236.048,150.158,-27.6732,117.123,145.396,54.6025,166.12,51.5054,-21.9377,78.8094,32.26,1.09925
398,0,217.767,232.863,14.4226,177.76,343.558,18.0733,237.548,153.594,-26.6998,118.416,147.6,55.7299,169.786,54.7999,-22.1434,82.8642,32.9523,0.814872
399,0,218.17,235.846,16.4689,176.958,345.913,20.5347,239.268,156.705,-25.1157,119.671,149.627,57.2285,173.203,57.4972,-21.8638,86.7733,33.5941,0.656692
400,0,218.798,238.203,19.0232,176.831,347.877,23.3387,240.776,159.31,-23.0851,120.693,151.121,58.9831,176.177,60.0701,-21.3868,90.2262,34.1983,0.574722
401,0,219.504,240.01,21.6659,176.871,349.38,26.3934,242.351,161.376,-20.8791,121.601,152.431,60.9008,179.121,62.3943,-20.7376,93.6454,34.6483,0.554014
402,0,220.094,241.365,24.595,176.805,350.344,29.3513,243.872,163.033,-18.41,122.424,153.449,62.8052,181.95,64.1949,-20.0808,97.0244,34.9985,0.485152
403,0,220.7,242.198,27.5691,176.95,351.027,32.0948,245.318,164.226,-15.8033,123.186,153.837,64.6982,184.995,65.8256,-19.2167,100.676,35.1596,0.499412
404,0,221.57,242.681,30.2238,177.509,351.48,34.7563,246.928,165.112,-13.3377,124.291,154.041,66.3487,188.097,66.9944,-18.4264,104.349,35.2382,0.475724
405,0,222.927,243.134,32.3424,178.787,351.77,36.6787,248.92,166.07,-11.3745,125.96,154.128,67.8071,192.341,68.205,-17.8192,109.418,35.3319,0.423286
406,0,224.931,243.857,34.0519,180.254,352.208,38.6936,251.57,167.785,-9.68077,128.363,154.469,68.7609,196.781,69.3051,-17.0096,114.545,35.4153,0.480754
407,0,226.969,245.147,35.4809,181.851,353.315,40.5941,254.325,170.371,-8.38968,131.124,155.345,69.5313,200.489,70.3089,-16.5917,118.715,35.4946,0.473181
408,0,228.762,247.028,36.5314,183.24,354.887,42.2813,256.627,173.204,-7.49551,133.683,156.921,70.2459,203.067,71.1792,-16.4754,121.373,35.5402,0.351743
409,0,230.086,249.15,37.422,184.383,356.929,43.8325,258.093,175.686,-6.69772,135.397,158.803,71.1305,205.468,72.7767,-16.4564,123.998,35.8702,0.369295
410,0,231.121,251.533,38.3223,185.2,359.045,45.0805,259.684,178.437,-5.90939,136.976,160.765,71.8839,208.724,74.9897,-16.4442,127.902,36.2833,0.196957
411,0,232.544,254.224,38.9645,186.163,361.182,46.1007,261.888,181.925,-5.35803,139.254,162.809,72.3456,212.379,77.177,-16.3735,132.217,36.7697,0.0306249
412,0,234.315,257.419,39.1186,187.169,363.779,47.4702,264.355,185.667,-5.14751,142.045,165.168,72.8118,216.12,79.4517,-16.4906,136.635,37.2459,-0.0246472
413,0,236.093,260.919,39.5389,187.796,368.121,44.7409,266.845,189.392,-4.69489,144.786,167.773,73.337,219.176,81.3089,-16.6991,140.051,37.8226,-0.0678912
414,0,237.939,264.189,39.9475,188.547,371.134,45.3573,269.028,192.704,-4.39531,147.259,170.382,73.9681,222.271,83.3533,-17.0653,143.648,38.4252,-0.212235
415,0,239.562,267.133,40.6231,189.17,373.537,46.2562,271.211,195.455,-3.93654,149.693,172.581,74.7759,225.528,85.2351,-17.2626,147.407,39.0101,-0.294726
416,0,241.273,269.494,41.2662,189.958,375.535,47.1648,273.485,197.715,-3.30103,152.063,174.216,75.3879,228.79,86.7343,-17.5374,151.087,39.4014,-0.41432
417,0,243.126,271.236,42.0177,191.098,376.998,47.9287,275.92,199.648,-2.44995,154.41,175.451,75.8674,231.738,87.4048,-18.0656,154.107,39.7775,-0.560517
418,0,244.994,272.469,42.7351,192.631,378.072,48.6338,278.146,201.125,-1.54335,156.559,176.239,76.2454,234.965,88.0643,-18.5418,157.473,40.1615,-0.814928
419,0,246.943,273.524,43.5493,194.305,378.821,49.4784,280.713,202.572,-0.622144,158.935,176.848,76.5518,238.725,89.005,-18.9697,161.614,40.5286,-0.988125
420,0,249.252,274.747,44.4371,195.893,379.567,50.4989,283.568,204.117,0.394107,161.59,177.538,76.8447,242.157,89.6795,-19.2892,165.276,40.7848,-1.14988
421,0,251.719,276.099,45.3427,197.912,380.413,51.7216,286.566,205.532,1.27326,164.387,178.283,77.1585,245.001,89.8972,-19.6218,168.093,40.8755,-1.1821
422,0,254.466,277.088,46.0463,200.234,381.034,52.4968,289.447,206.419,1.79752,167.256,178.902,77.5824,247.311,89.7833,-20.0941,170.14,40.9313,-1.36768
423,0,257.314,277.121,46.241,202.901,381.101,52.9778,292.018,206.632,2.13075,170.113,178.981,78.1038,250.436,90.1694,-20.243,173.271,41.0678,-1.38139
424,0,259.92,277.043,47.0042,205.401,380.738,53.8168,294.777,206.777,2.79302,172.991,178.723,78.6473,253.853,90.5352,-20.1087,177.003,41.197,-1.35877
425,0,262.361,276.936,48.3081,207.519,380.175,55.2083,297.659,206.747,3.90692,175.615,178.191,79.1542,257.646,90.837,-19.8111,181.045,41.3263,-1.47562
426,0,264.615,276.34,50.2736,209.486,379.273,57.1748,300.576,206.47,5.70875,177.933,177.256,79.849,261.388,91.1424,-19.1218,185.291,41.3515,-1.49831
427,0,266.653,275.539,52.4975,211.209,378.282,59.3075,303.35,205.974,7.61158,179.879,176.282,80.6956,264.601,91.4714,-18.3137,188.96,41.3753,-1.51395
428,0,268.625,274.63,54.1606,213.342,376.328,64.2666,305.954,205.493,9.26622,181.845,175.336,81.4482,267.968,91.9511,-17.5584,192.88,41.3233,-1.46666
429,0,270.644,273.917,55.097,215.082,375.572,64.7206,308.418,205.219,10.1875,183.986,174.549,81.9365,271.056,92.0841,-17.1949,196.23,41.2463,-1.5658
430,0,272.788,273.399,55.1622,216.827,374.863,64.5528,310.799,205.113,10.3786,186.434,173.857,82.103,274.398,92.4846,-17.1112,199.966,41.2065,-1.56797
431,0,274.837,273.376,54.9537,218.407,374.652,64.4943,313.219,205.519,10.3802,188.956,173.555,82.0322,277.479,92.9963,-17.1656,203.317,41.3008,-1.70057
432,0,276.728,273.875,54.8616,219.862,374.871,64.6012,315.383,206.245,10.2468,191.288,173.642,81.8934,280.749,94.0753,-17.0279,207.28,41.5908,-1.81186
433,0,278.565,274.831,55.0554,221.15,375.345,64.8976,317.741,207.597,10.4149,193.748,174.056,81.8234,284.515,95.3437,-16.711,211.801,41.816,-1.9165
434,0,280.359,276.309,55.4772,222.314,376.027,65.4726,320.212,209.223,10.9199,196.305,174.753,81.9273,287.817,96.2557,-16.6077,215.519,42.0281,-1.89152
435,0,282.156,277.7,55.9548,223.548,377.043,66.0453,322.408,210.794,11.4727,198.671,175.61,82.0634,290.458,96.806,-16.4769,218.331,42.1802,-1.86883
436,0,283.829,279.109,56.1434,224.746,378.188,66.5067,324.334,212.389,11.8247,200.772,176.674,82.1926,292.564,97.36,-16.5377,220.529,42.3486,-1.92471
437,0,285.153,280.682,56.0857,225.756,379.113,66.727,326.142,213.964,11.6645,202.921,177.748,82.3176,295.556,98.581,-16.5828,224.079,42.5923,-1.88517
438,0,286.546,282.191,55.798,226.162,381.333,62.1527,328.197,215.863,11.5034,205.421,178.445,82.2286,299.327,99.6108,-16.7462,228.357,42.8872,-1.9523
439,0,288.044,283.684,55.5497,226.812,382.289,61.8035,330.311,217.791,11.5581,208.074,179.027,81.9821,303.265,100.722,-16.8485,232.874,43.1932,-1.97624
440,0,289.514,285.029,55.5934,227.358,383.059,61.6595,332.463,219.581,11.7329,210.54,179.618,81.9391,306.874,101.459,-16.8953,236.831,43.4461,-1.96044
441,0,290.759,286.085,55.9815,228.009,383.6,61.8564,334.324,221.018,12.2258,212.565,180.074,81.9567,309.883,102.143,-16.9944,240.146,43.6733,-2.01629
442,0,291.941,286.66,56.4056,228.904,384.009,62.3604,335.976,222.119,12.821,214.296,180.34,82.0944,313.141,103.121,-17.0006,243.848,43.921,-2.01345
443,0,293.213,287.207,57.0381,229.91,384.12,63.0285,337.746,223.401,13.5667,216.142,180.498,82.0462,316.475,103.8,-17.2573,247.514,44.1968,-2.10454
444,0,294.484,287.734,57.9325,230.722,384.22,63.9525,339.586,224.781,14.4586,218.184,180.528,82.1223,319.812,104.139,-17.4041,251.012,44.3582,-2.14911
445,0,295.899,288.227,58.9239,231.778,384.321,65.1592,341.332,225.942,15.5386,220.222,180.606,82.4668,322.737,104.472,-17.522,253.992,44.5348,-2.17735
446,0,297.563,288.51,59.9688,233.024,384.388,66.2314,343.339,226.718,16.6525,222.264,180.427,83.0648,326.251,105.357,-17.4441,258.089,44.7193,-2.28953
447,0,299.237,288.803,61.3307,234.625,383.062,71.6725,345.572,227.605,18.3018,224.544,180.124,83.5706,330.128,105.936,-17.0181,262.49,44.848,-2.33804
448,0,300.924,289.389,63.1014,235.521,383.33,72.7378,347.964,228.446,20.1119,226.946,179.945,84.3015,333.596,106.392,-16.6397,266.426,44.9863,-2.30209
449,0,302.749,289.91,64.9226,236.507,383.382,73.9291,350.508,228.991,21.9527,229.367,179.768,85.1006,336.669,106.337,-16.413,269.468,44.9597,-2.32552
450,0,304.805,290.04,66.739,237.874,383.218,75.1183,353.121,228.994,23.6366,231.775,179.333,86.2202,339.643,106.319,-16.2397,272.389,45.023,-2.32209
451,0,307.091,289.617,68.4132,239.585,382.625,76.3476,355.971,228.517,25.2778,234.427,178.356,87.407,343.371,106.684,-15.7729,276.435,45.1668,-2.29314
452,0,309.689,288.718,69.9757,241.598,381.528,77.3723,359.286,227.89,26.8408,237.547,177.074,88.3544,347.414,106.71,-15.1891,280.65,45.2422,-2.17705
453,0,312.589,287.481,71.0406,243.969,380.247,78.1118,362.663,226.948,28.0642,240.79,175.543,89.2341,351.874,106.917,-14.4489,285.396,45.3487,-1.97997
454,0,315.77,286.317,71.9091,246.794,378.849,78.7592,366.43,225.946,28.9804,244.465,174.054,90.0253,356.254,106.5,-13.9636,289.803,45.2895,-1.94644
455,0,319.378,285.181,72.5461,250.052,377.491,79.2529,370.414,224.91,29.8282,248.199,172.691,90.526,360.571,106.096,-13.7185,294.014,45.2742,-1.95
456,0,323.261,283.915,73.1295,253.621,376.047,79.9613,374.582,223.744,30.5238,251.984,171.274,90.8193,364.904,105.388,-13.426,297.932,45.28,-1.87834
457,0,327.196,282.376,74.0436,257.335,374.539,80.9993,378.708,222.268,31.1579,255.761,169.803,91.0026,368.978,104.889,-13.1681,301.861,45.1992,-1.93993
458,0,330.984,280.679,75.0432,261.093,372.859,82.3082,382.729,220.772,31.9366,259.223,168.3,91.3218,372.971,104.379,-12.5052,305.664,45.1731,-1.90108
