Trajectories
100
,,test2:hip_center,,,test2:hip_top,,,test2:hip_bottom,,,test2:knee,,,test2:heel,,,test2:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
481,0,402.969,89.9644,-374.181,279.617,105.396,-368.418,476.249,78.4206,-399.131,353.658,-15.4091,-354.366,594.279,-116.801,-443.453,656.913,-186.195,-474.169
482,0,403.01,89.9219,-374.754,279.993,105.464,-368.128,476.471,78.5883,-399.314,353.75,-15.4541,-354.431,594.693,-116.016,-443.502,657.142,-185.986,-474.734
483,0,402.993,89.9484,-374.645,280.111,105.513,-367.844,476.341,78.6047,-399.143,354.21,-15.2175,-354.067,594.797,-116.861,-443.063,657.662,-186.453,-474.29
484,0,403.087,89.9691,-374.731,280.049,105.44,-368.093,476.511,78.7643,-399.206,354.283,-15.233,-353.874,595.046,-116.33,-442.84,657.893,-185.806,-474.112
485,0,403.041,89.9898,-374.659,279.957,105.391,-368.296,476.465,78.6173,-399.313,354.517,-15.1178,-353.991,595.389,-116.792,-442.39,658.526,-186.239,-474.147
486,0,403.15,90.0242,-374.692,280.033,105.366,-368.462,476.596,78.886,-399.235,354.442,-15.3615,-354.279,595.631,-116.197,-442.46,659.034,-185.094,-473.028
487,0,403.236,90.0154,-374.772,280.116,105.387,-368.331,476.556,78.8218,-399.228,354.761,-15.0783,-354.223,595.961,-116.721,-442.522,658.957,-186.192,-474.405
488,0,403.28,89.9771,-374.854,280.18,105.316,-368.558,476.762,78.8769,-399.302,354.823,-15.2431,-354.059,595.977,-116.45,-442.698,659.261,-185.42,-473.283
489,0,403.336,89.9451,-374.812,280.227,105.301,-368.435,476.692,78.663,-399.352,354.992,-15.079,-354.271,596.046,-117.274,-442.826,659.018,-186.57,-474.215
490,0,403.325,89.8682,-374.743,280.352,105.358,-368.176,476.792,78.7544,-399.312,354.871,-15.3646,-354.498,595.875,-117.161,-443.032,658.993,-186.341,-474.098
491,0,403.255,89.7794,-374.707,280.457,105.347,-367.895,476.719,78.5386,-399.333,354.906,-15.4383,-354.609,595.981,-117.448,-443.165,659.155,-186.179,-473.812
492,0,403.328,89.7867,-374.717,280.478,105.406,-367.921,476.813,78.5386,-399.388,355.019,-15.3542,-354.279,595.917,-117.433,-443.278,659.115,-186.403,-475.253
493,0,403.391,89.8488,-374.715,280.476,105.389,-368.052,476.794,78.6797,-399.281,355.174,-15.3129,-354.409,596.333,-117.221,-443.4,659.603,-186.182,-475.281
494,0,403.41,89.8848,-374.72,280.433,105.339,-368.147,476.826,78.815,-399.294,355.453,-15.292,-354.297,596.622,-116.867,-443.338,660.315,-185.379,-475.493
495,0,403.539,89.911,-374.787,280.682,105.43,-367.948,476.975,78.8313,-399.296,355.691,-15.2941,-354.488,596.939,-116.969,-443.323,660.485,-185.571,-474.782
496,0,403.488,89.8996,-374.781,280.772,105.411,-367.819,476.962,78.7712,-399.256,355.778,-15.1771,-354.035,596.764,-117.467,-443.092,660.159,-186.11,-475.354
497,0,403.534,89.8594,-374.804,280.617,105.345,-368.067,477.002,78.8134,-399.246,355.866,-15.1011,-354.013,596.803,-117.638,-442.926,660.075,-186.683,-474.851
498,0,403.526,89.8676,-374.76,280.53,105.304,-368.218,476.96,78.7273,-399.307,355.802,-15.2039,-354.147,596.768,-117.925,-442.862,660.428,-186.333,-473.885
499,0,403.634,89.8599,-374.844,280.589,105.245,-368.502,477.114,78.746,-399.329,355.992,-15.1389,-354.106,596.844,-118.062,-442.947,660.29,-187.012,-474.189
500,0,403.607,89.8223,-374.822,280.559,105.222,-368.561,477.019,78.6094,-399.281,355.921,-15.2095,-354.117,596.66,-118.53,-442.786,660.33,-187.074,-473.869
501,0,403.62,89.7934,-374.908,280.635,105.225,-368.506,477.11,78.7228,-399.281,355.955,-15.2154,-354.153,596.818,-118.318,-442.944,660.3,-187.132,-474.476
502,0,403.644,89.8049,-374.804,280.682,105.285,-368.212,477.125,78.5867,-399.343,356.055,-15.1904,-354.159,596.916,-118.554,-443.028,660.583,-187.021,-474.842
503,0,403.726,89.8137,-374.858,280.824,105.315,-368.044,477.263,78.6945,-399.395,356.149,-15.1543,-354.132,596.923,-118.586,-443.16,660.613,-187.019,-474.17
504,0,403.704,89.7895,-374.859,280.916,105.357,-367.865,477.161,78.6135,-399.307,356.168,-15.1865,-354.102,596.794,-119.214,-442.723,660.333,-188.188,-474.871
505,0,403.827,89.8471,-374.867,280.985,105.43,-367.866,477.311,78.603,-399.415,356.281,-15.0444,-353.9,596.775,-119.326,-442.564,660.148,-188.173,-473.576
506,0,403.696,89.8368,-374.923,280.736,105.4,-368.115,477.167,78.5077,-399.396,355.778,-15.0203,-353.541,596.333,-119.01,-442.28,659.834,-187.782,-474.047
507,0,403.364,89.9833,-374.927,280.361,105.573,-368.167,476.802,78.5075,-399.452,353.927,-15.477,-353.437,594.901,-117.776,-441.648,658.551,-186.429,-474.056
508,0,402.583,90.2548,-374.872,279.624,105.809,-368.244,476.064,78.3369,-398.987,352.062,-14.9644,-349.402,591.662,-115.839,-440.021,656.571,-182.875,-471.636
509,0,401.644,90.6374,-374.598,278.458,106.119,-368.487,474.981,77.7325,-398.206,349.071,-14.5052,-347.464,587.087,-113.999,-437.552,653.054,-179.915,-469.292
510,0,400.785,91.1223,-374.264,277.559,106.45,-368.752,473.929,77.3634,-397.471,346.51,-13.5493,-343.429,581.824,-113.231,-434.775,648.452,-178.287,-465.988
511,0,400.136,91.5073,-374.143,276.889,106.726,-369.095,473.072,77.0358,-396.877,343.786,-13.452,-343.034,576.323,-113.981,-431.803,643.117,-178.983,-461.634
512,0,399.626,91.9548,-373.899,276.567,107.124,-368.435,472.419,76.4914,-396.551,342.078,-12.093,-339.48,570.82,-116.084,-428.462,637.353,-181.334,-456.044
513,0,399.205,92.2538,-373.822,276.166,107.279,-368.577,471.891,75.9989,-396.18,340.108,-11.3066,-337.351,565.397,-119.179,-425.077,630.322,-186.825,-453.174
514,0,398.83,92.6419,-373.704,275.811,107.42,-368.747,471.328,75.7583,-395.804,338.503,-10.3923,-335.208,560.07,-122.678,-421.692,623.754,-191.688,-447.392
515,0,398.458,92.9777,-373.576,275.497,107.525,-368.794,470.924,75.5006,-395.53,336.963,-9.63055,-333.39,555.161,-126.204,-418.607,616.378,-198.724,-445.652
516,0,398.151,93.2311,-373.463,275.261,107.602,-368.788,470.54,75.189,-395.367,335.694,-8.87461,-331.915,550.814,-129.247,-415.913,609.825,-204.651,-443.649
517,0,397.88,93.4446,-373.328,275.065,107.725,-368.785,470.18,74.9895,-395.176,334.598,-8.26747,-330.788,547.283,-131.782,-413.919,605.905,-203.605,-425.973
518,0,397.728,93.598,-373.26,274.901,107.785,-368.81,469.918,74.8154,-395.003,333.794,-7.8051,-330.012,544.7,-133.517,-412.622,600.886,-207.311,-422.537
519,0,397.589,93.69,-373.226,274.795,107.796,-368.83,469.759,74.6508,-394.944,333.27,-7.61904,-329.713,542.991,-134.55,-411.979,596.772,-210.268,-420.1
520,0,397.527,93.7285,-373.172,274.723,107.785,-368.824,469.689,74.5859,-394.94,332.871,-7.53206,-329.451,542.005,-135.026,-411.857,593.418,-212.305,-418.168
521,0,397.407,93.7627,-373.097,274.66,107.749,-368.849,469.618,74.5436,-394.959,332.676,-7.60259,-329.507,541.518,-135.085,-412.153,590.828,-213.631,-416.965
522,0,396.682,94.7273,-372.735,274.565,107.723,-368.753,469.252,74.769,-394.643,332.59,-6.09163,-329.728,541.899,-133.45,-410.386,588.99,-213.725,-415.395
523,0,395.246,95.5744,-372.351,274.17,108.303,-369.151,467.966,75.1506,-393.948,327.649,-4.30853,-332.141,538.649,-129.364,-399.083,578.557,-213.207,-402.4
524,0,393.359,96.5152,-371.795,273.448,108.307,-369.033,466.201,75.1926,-392.767,319.95,-1.83748,-332.019,531.65,-125.635,-386.544,562.055,-211.597,-379.867
525,0,391.647,97.4488,-371.572,272.455,108.756,-369.201,464.386,75.1812,-391.729,312.881,0.603863,-332.819,521.786,-123.39,-370.283,537.797,-209.491,-351.42
526,0,390.055,99.1958,-371.533,271.656,109.14,-369.148,462.787,75.4437,-390.831,307.698,4.61656,-331.041,512.942,-122.783,-354.368,514.989,-206.623,-326.799
527,0,389.284,100.784,-371.53,271.042,110.133,-369.399,461.724,75.8661,-390.041,304.349,8.62461,-328.72,505.348,-121.604,-339.954,496.222,-202.162,-307.82
528,0,388.472,102.601,-371.706,270.684,110.849,-369.436,461.003,76.9093,-389.378,303.317,11.8394,-325.036,502.242,-118.829,-331.934,486.582,-196.714,-296.916
529,0,388.71,103.182,-371.847,270.445,111.49,-369.626,461.054,77.691,-389.164,303.66,13.7207,-322.151,502.884,-114.256,-328.746,483.542,-189.658,-291.693
530,0,388.604,103.871,-371.958,270.537,111.498,-369.559,461.101,78.2759,-389.261,305.222,14.0845,-320.194,506.908,-110.444,-330.519,486.733,-185.027,-292.29
531,0,389.317,103.029,-371.942,270.708,111.154,-369.556,461.666,78.1634,-389.537,307.262,12.5166,-319.476,511.815,-107.696,-334.51,491.321,-181.716,-296.329
532,0,389.149,103.159,-371.948,270.92,110.759,-369.258,461.815,78.3401,-389.827,308.714,11.4904,-319.831,515.928,-107.027,-339.201,495.447,-182.1,-302.559
533,0,389.621,101.985,-371.759,270.999,110.38,-369.29,462.089,77.8693,-389.956,309.352,9.42859,-320.846,517.503,-107.302,-343.399,495.208,-181.882,-307.717
534,0,389.192,102.32,-371.754,271.009,110.339,-369.177,461.844,77.9113,-389.993,308.456,9.77417,-322.226,516.669,-109.223,-345.932,492.372,-184.204,-311.944
535,0,389.153,101.601,-371.522,270.882,110.318,-369.389,461.69,77.2434,-389.813,307.298,8.86225,-323.453,513.531,-111.439,-346.668,486.387,-185.455,-313.332
536,0,388.751,102.11,-371.624,270.763,110.378,-369.445,461.276,77.3147,-389.583,305.708,9.98405,-324.157,509.423,-114.038,-346.019,480.006,-187.611,-313.476
537,0,388.758,101.767,-371.432,270.614,110.659,-369.514,461.182,76.8119,-389.615,304.863,9.74241,-324.434,506.173,-116.175,-345.442,475.127,-188.705,-312.71
538,0,388.542,102.126,-371.424,270.633,110.575,-369.509,460.989,76.9852,-389.553,304.582,10.3687,-323.665,504.102,-116.964,-344.623,471.666,-189.248,-312.294
539,0,388.643,101.929,-371.381,270.643,110.614,-369.462,461.055,76.8909,-389.57,304.744,10.1318,-323.379,503.915,-116.359,-344.937,471.24,-188.161,-312.02
540,0,388.597,102.301,-371.421,270.704,110.584,-369.474,461.082,77.3123,-389.421,304.81,10.5682,-322.985,504.389,-114.93,-344.641,471.679,-186.697,-311.606
541,0,388.645,102.119,-371.385,270.715,110.471,-369.392,461.091,77.2908,-389.442,305.335,10.0846,-322.557,505.495,-113.702,-344.618,473.318,-185.396,-311.027
542,0,388.485,102.576,-371.478,270.706,110.654,-369.443,461.027,77.605,-389.414,305.146,10.7672,-322.342,505.583,-112.44,-342.918,473.016,-183.795,-308.943
543,0,388.444,102.585,-371.386,270.649,110.671,-369.28,460.938,77.6538,-389.295,305.042,10.7742,-322.083,505.45,-111.678,-341.745,472.879,-182.745,-307.303
544,0,388.395,103.024,-371.433,270.631,111.009,-369.177,460.829,77.8785,-389.235,304.449,11.7943,-321.86,504.549,-110.786,-339.863,471.029,-181.225,-305.019
545,0,388.19,103.24,-371.335,270.492,111.038,-369.172,460.649,78.0222,-389.138,304.163,12.0998,-321.537,504.155,-110.274,-339.196,470.432,-180.552,-304.044
546,0,388.003,103.556,-371.479,270.344,111.46,-369.474,460.483,78.1941,-389.123,303.337,13.0811,-321.724,503.173,-109.516,-337.552,468.393,-178.87,-301.994
547,0,387.949,103.603,-371.305,270.321,111.274,-369.405,460.42,78.1937,-389.111,303.284,12.9606,-321.58,502.788,-109.319,-337.214,467.882,-178.601,-301.58
548,0,388.092,103.567,-371.403,270.387,111.214,-369.532,460.465,78.1971,-389.113,303.356,13.136,-321.243,502.201,-109.278,-336.7,466.723,-178.173,-300.867
549,0,387.896,103.655,-371.314,270.358,111.089,-369.529,460.369,78.1618,-389.141,303.559,12.8722,-321.151,502.341,-109.776,-337.508,466.906,-178.842,-301.778
550,0,387.964,103.506,-371.343,270.337,111.069,-369.646,460.37,78.0863,-389.097,303.177,12.9479,-321.561,501.744,-109.534,-337.082,465.624,-178.133,-301.48
551,0,387.772,103.69,-371.305,270.279,111.079,-369.539,460.26,78.1879,-389.021,303.007,12.9385,-321.528,501.404,-109.712,-337.467,465.198,-178.462,-301.971
552,0,387.805,103.569,-371.297,270.214,111.202,-369.656,460.233,78.0905,-388.979,302.496,13.2206,-321.846,500.431,-109.332,-336.786,463.815,-177.64,-301.223
553,0,387.567,103.887,-371.265,270.116,111.462,-369.52,460.061,78.2384,-388.935,302.317,13.4927,-321.636,500.087,-109.404,-336.927,463.327,-177.878,-301.499
554,0,387.708,103.701,-371.314,270.104,111.48,-369.679,460.094,78.1169,-388.965,301.958,13.7,-321.893,499.412,-108.983,-336.22,462.317,-176.848,-300.289
555,0,387.532,104.06,-371.329,270.144,111.285,-369.693,460.018,78.2872,-389.026,302.081,13.8276,-321.484,499.28,-108.955,-336.133,462.088,-176.954,-300.355
556,0,387.725,103.863,-371.273,270.176,111.28,-369.719,460.098,78.231,-388.969,302.015,13.8522,-321.398,499.003,-108.668,-335.686,461.561,-176.275,-299.608
557,0,387.555,104.214,-371.259,270.159,111.332,-369.652,460.035,78.4565,-388.913,302.136,14.0172,-321.146,499.097,-108.689,-335.791,461.546,-176.443,-299.839
558,0,387.728,103.979,-371.255,270.158,111.37,-369.721,460.142,78.3099,-388.946,302.105,14.002,-321.201,498.975,-108.406,-335.423,461.328,-175.833,-299.269
559,0,387.395,104.373,-371.316,270.026,111.703,-369.616,459.914,78.5846,-388.877,301.939,14.4024,-321.095,498.799,-108.326,-335.237,460.941,-175.836,-299.227
560,0,387.521,104.17,-371.257,269.992,111.571,-369.787,459.894,78.3839,-388.788,301.508,14.4954,-321.369,498.223,-107.927,-334.488,460.158,-175.153,-298.192
561,0,387.339,104.459,-371.368,270.001,111.67,-369.692,459.78,78.5765,-388.841,301.377,14.881,-321.137,497.784,-107.934,-334.07,459.373,-175.08,-297.817
562,0,387.456,104.261,-371.318,270.028,111.479,-369.691,459.818,78.3594,-388.814,301.232,14.7385,-321.176,497.415,-107.893,-333.809,459.009,-174.804,-297.341
563,0,387.338,104.479,-371.294,270.066,111.533,-369.518,459.765,78.5759,-388.706,301.313,14.863,-321.088,497.338,-107.973,-333.879,458.406,-174.635,-297.53
564,0,387.452,104.296,-371.172,270.105,111.535,-369.434,459.819,78.4201,-388.755,301.332,14.6544,-321.206,497.305,-107.949,-334.033,458.371,-174.492,-297.691
565,0,387.295,104.474,-371.254,270.041,111.855,-369.348,459.703,78.6316,-388.673,301.31,14.9024,-321.02,496.94,-107.821,-333.748,457.764,-174.432,-297.529
566,0,387.385,104.351,-371.2,269.958,111.579,-369.672,459.725,78.4365,-388.73,301.15,14.8154,-321.109,496.626,-107.813,-333.648,457.486,-174.338,-297.332
567,0,387.233,104.542,-371.352,269.935,111.764,-369.694,459.666,78.6227,-388.689,300.974,15.1767,-321.02,496.293,-107.725,-333.283,456.808,-174.075,-296.968
568,0,387.261,104.434,-371.256,269.917,111.542,-369.807,459.636,78.5132,-388.699,301.024,14.9315,-321.031,496.423,-107.669,-333.302,457.069,-174.121,-296.841
569,0,387.204,104.575,-371.34,269.961,111.536,-369.865,459.628,78.7079,-388.688,300.848,15.1701,-320.999,496.353,-107.359,-332.861,456.764,-173.557,-296.359
570,0,387.412,104.323,-371.286,269.874,111.518,-369.822,459.697,78.5662,-388.669,300.972,14.9144,-321.064,496.691,-107.394,-333.299,457.525,-173.657,-296.716
571,0,388.066,103.654,-371.203,269.947,111.554,-369.773,460.235,78.3537,-388.774,302.395,13.7291,-320.842,499.26,-108.762,-337.753,461.378,-175.917,-301.638
572,0,388.988,102.474,-371.261,270.228,111.316,-369.588,461.004,77.9933,-389.107,305.351,11.1319,-320.612,503.876,-111.472,-346.883,470.128,-181.144,-311.596
573,0,390.064,100.981,-371.309,270.661,110.657,-369.471,462.03,77.3329,-389.791,309.219,7.63186,-320.924,509.405,-115.61,-358.662,483.85,-189.475,-324.34
574,0,391.19,99.2823,-371.418,271.135,110.025,-369.333,463.195,76.5,-390.538,313.251,3.68787,-322.238,514.935,-120.665,-370.792,499.174,-198.967,-339.05
575,0,392.28,97.653,-371.557,271.603,109.437,-369.19,464.38,75.5956,-391.529,317.18,0.0840247,-323.467,520.126,-125.677,-382.019,513.757,-207.98,-355.272
576,0,393.347,96.2047,-371.661,272.072,108.945,-369.107,465.35,75.1301,-392.177,320.819,-2.98791,-326.029,524.541,-129.64,-392.76,525.898,-214.668,-371.571
577,0,394.252,95.1202,-371.897,272.533,108.536,-369.092,466.222,74.8841,-392.573,323.575,-5.23448,-328.031,528.152,-131.53,-401.861,535.146,-218.481,-386.5
578,0,394.89,94.5231,-371.968,272.871,108.283,-369.102,466.957,74.58,-393.395,325.461,-6.5087,-329.309,530.739,-131.474,-409.592,542.104,-218.844,-397.826
579,0,395.283,94.2617,-372.029,273.09,108.178,-368.966,467.321,74.5584,-393.713,326.423,-7.10613,-329.767,532.026,-129.92,-414.95,546.397,-217.886,-407.067
580,0,395.372,94.2215,-372.073,273.186,108.214,-368.791,467.482,74.6086,-393.79,326.567,-7.35662,-330.483,532.173,-128.398,-417.66,548.709,-216.208,-411.041
581,0,395.344,94.2671,-372.132,273.151,108.182,-369.039,467.455,74.6448,-393.768,326.243,-7.38157,-330.441,531.574,-127.657,-417.509,549.065,-215.397,-410.956
582,0,395.257,94.4674,-372.041,273.093,108.265,-368.968,467.388,74.7196,-393.553,325.815,-7.2238,-330.242,530.605,-127.942,-415.421,547.976,-215.198,-406.514
583,0,395.172,94.6457,-372.048,273.041,108.394,-368.786,467.291,74.7366,-393.543,325.457,-6.65735,-329.189,529.577,-128.672,-412.257,546.031,-215.745,-400.933
584,0,395.064,94.8898,-372.12,273.008,108.496,-368.825,467.225,74.7905,-393.379,325.303,-6.01988,-328.051,528.707,-129.283,-408.816,543.977,-216.072,-394.871
585,0,395.053,95.2129,-372.042,272.97,108.566,-368.927,467.169,74.8438,-393.295,324.949,-5.58706,-327.775,528.153,-129.507,-405.627,542.348,-215.808,-388.91
586,0,394.975,95.4032,-372.174,272.907,108.629,-369.086,467.123,74.8549,-393.304,325.044,-4.72114,-326.13,527.925,-129.362,-402.971,541.606,-215.331,-384.359
587,0,395.094,95.7004,-372.098,272.959,108.722,-369.065,467.136,75.0657,-393.148,324.974,-4.66637,-326.624,528.263,-130.183,-402.067,542.103,-215.481,-381.462
588,0,395.645,96.6304,-372.157,273.106,109.762,-368.911,467.605,75.8408,-392.847,325.745,-3.10747,-330.047,531.28,-138.819,-401.392,546.648,-224.967,-382.531
589,0,396.402,95.1132,-372.083,273.441,109.48,-368.946,468.392,74.7726,-393.184,328.915,-5.25026,-333.388,536.574,-149.114,-400.474,557.316,-237.279,-388.991
590,0,398.38,92.8524,-372.537,274.376,108.766,-368.76,470.457,73.1839,-395.034,334.327,-7.99054,-337.573,543.876,-157.123,-404.202,571.353,-245.578,-400.433
591,0,399.847,91.0642,-373.279,275.445,107.564,-368.734,472.228,72.6042,-396.73,338.598,-11.2572,-342.7,552.821,-156.435,-415.611,587.008,-242.825,-415.403
592,0,401.319,90.266,-373.833,276.622,106.936,-368.6,473.879,73.6091,-397.772,342.958,-12.4036,-345.252,561.002,-152.724,-426.498,601.519,-236.851,-434.105
593,0,401.939,89.8169,-374.258,277.449,106.372,-368.268,474.758,74.6654,-398.463,345.735,-13.4731,-346.348,566.981,-146.156,-435.82,613.469,-229.753,-459.164
594,0,402.366,89.642,-374.468,277.894,106.021,-368.676,475.336,75.5462,-398.997,347.675,-13.9016,-347.764,571.603,-141.347,-441.34,621.056,-222.95,-469.727
595,0,402.395,89.512,-374.374,278.244,105.898,-368.224,475.56,76.0766,-398.973,348.271,-14.7087,-349.995,574.523,-137.904,-444.007,626.065,-217.583,-472.76
596,0,402.486,89.4597,-374.393,278.584,105.949,-368.124,475.688,76.616,-399.211,348.638,-14.8261,-351.273,577.711,-134.919,-443.878,629.855,-214.176,-472.753
597,0,402.361,89.4973,-374.422,278.412,105.886,-368.386,475.725,76.9322,-399.276,349.203,-14.9335,-351.784,579.82,-133.603,-442.225,633.289,-212.079,-470.717
598,0,402.476,89.602,-374.659,278.499,105.864,-368.661,475.882,77.3408,-399.41,349.554,-14.9168,-352.045,582.311,-131.582,-439.928,636.368,-209.833,-468.121
599,0,402.573,89.838,-374.466,278.809,105.976,-368.237,475.787,77.74,-399.218,350.045,-14.8185,-351.822,583.813,-131.47,-437.39,639.237,-208.573,-463.748
600,0,402.758,89.9307,-374.709,279,105.89,-368.236,476.031,77.9569,-399.462,350.468,-14.8133,-351.553,585.261,-130.258,-435.642,640.891,-207.572,-461.504
601,0,402.827,90.1309,-374.706,278.926,105.919,-368.437,476.115,78.0303,-399.519,351.115,-14.3406,-351.023,585.818,-131.018,-434.172,642.265,-207.865,-460.375
602,0,402.98,90.2214,-374.782,279.077,105.971,-368.488,476.194,78.3748,-399.578,351.205,-14.6098,-351.551,586.627,-129.82,-433.884,642.82,-207.383,-461.28
603,0,403.093,90.241,-374.758,279.274,106.124,-367.901,476.17,78.4764,-399.516,351.324,-14.604,-352.047,587.127,-130.13,-433.769,644.131,-206.636,-460.625
604,0,403.179,90.1822,-374.859,279.416,105.923,-368.166,476.765,79.1017,-398.925,351.849,-14.6656,-351.623,587.938,-128.692,-435.336,645.41,-204.549,-461.749
605,0,403.327,90.0461,-374.882,279.567,105.841,-367.902,476.713,78.849,-399.178,352.622,-14.5128,-351.806,588.304,-129.599,-436.247,646.351,-204.721,-464.045
606,0,403.391,89.8635,-374.954,279.577,105.528,-368.69,476.582,78.6004,-399.721,352.397,-15.1138,-352.334,588.169,-129.274,-437.413,645.914,-204.824,-465.715
607,0,403.411,89.7464,-374.786,279.634,105.555,-368.329,476.596,78.1473,-399.882,352.343,-15.3099,-353.251,587.777,-130.644,-437.746,645.533,-205.966,-466.44
608,0,403.332,89.5874,-374.782,279.828,105.574,-368.011,476.652,78.1194,-399.92,352.276,-15.3712,-352.924,587.528,-130.581,-438.565,645.402,-205.715,-466.942
609,0,403.451,89.5635,-374.777,279.816,105.607,-368.065,476.686,78.0385,-399.93,352.759,-14.9071,-352.732,587.564,-131.488,-438.776,645.431,-206.424,-467.242
610,0,403.488,89.4846,-374.762,279.75,105.493,-368.33,476.776,78.0272,-399.908,352.745,-15.1809,-352.71,587.516,-131.393,-439.055,645.478,-206.596,-468.353
611,0,403.553,89.5104,-374.792,279.877,105.542,-368.143,476.845,77.9562,-399.969,352.882,-15.1221,-353.388,587.78,-131.65,-439.107,645.713,-206.824,-468.901
612,0,403.506,89.4554,-374.791,280.038,105.537,-367.999,476.835,78.0893,-399.975,352.945,-15.395,-353.417,588.124,-131.119,-439.064,646.769,-205.526,-468.02
613,0,403.629,89.4231,-374.967,280.158,105.511,-367.899,476.874,78.2486,-399.861,353.427,-14.9971,-352.981,588.741,-131.025,-438.867,647.388,-205.734,-468.592
614,0,403.612,89.464,-374.902,279.985,105.385,-368.29,476.925,78.2338,-399.965,353.568,-15.0483,-352.663,588.959,-130.82,-438.457,648.029,-205.095,-468.691
615,0,403.719,89.5004,-375.013,279.985,105.345,-368.553,477.018,78.2624,-400.029,353.65,-14.9708,-352.938,589.388,-131.085,-438.01,648.269,-205.191,-467.039
616,0,403.705,89.5342,-374.986,280.101,105.513,-368.002,476.949,78.327,-399.953,353.709,-15.0377,-352.925,589.341,-131.295,-437.251,648.466,-205.563,-467.455
617,0,403.837,89.6188,-375.008,280.201,105.555,-367.98,477.074,78.338,-400.029,353.942,-14.7463,-352.619,589.607,-131.409,-436.993,648.579,-205.85,-466.567
618,0,403.8,89.5287,-375.001,280.188,105.459,-368.082,477.107,78.1828,-400.097,353.882,-14.9255,-352.682,589.52,-131.909,-436.931,648.873,-205.748,-466.105
619,0,403.917,89.5056,-375.02,280.195,105.317,-368.651,477.18,78.207,-400.028,354.068,-14.7433,-352.71,589.413,-132.245,-437.067,648.24,-207.047,-467.156
620,0,403.823,89.3537,-374.978,280.196,105.35,-368.21,477.106,78.0239,-400.009,353.93,-14.9456,-352.799,589.035,-132.964,-437.107,648.37,-207.052,-466.096
621,0,403.932,89.3054,-375.052,280.439,105.402,-367.959,477.305,77.8465,-400.117,354.001,-14.8928,-352.683,588.787,-133.446,-437.409,647.708,-207.81,-466.8
622,0,403.851,89.2883,-374.905,280.401,105.379,-367.987,477.214,77.6839,-400.11,353.876,-15.0064,-352.641,588.483,-134.243,-437.226,647.048,-209.035,-468.2
623,0,403.921,89.2439,-375.036,280.349,105.396,-368.044,477.256,77.8127,-400.025,353.904,-14.9867,-352.604,588.419,-134.226,-437.118,646.899,-209.392,-468.525
624,0,403.951,89.2803,-374.971,280.377,105.416,-368.01,477.267,77.6733,-400.094,353.936,-15.0328,-352.782,588.436,-134.62,-436.858,647.198,-209.363,-466.975
625,0,403.99,89.2753,-375.075,280.507,105.4,-367.933,477.402,77.776,-400.138,354.039,-14.9405,-352.578,588.607,-134.391,-436.814,647.358,-209.355,-467.361
626,0,404.01,89.2625,-375.02,280.334,105.32,-368.132,477.301,77.7274,-400.03,354.178,-14.8667,-352.444,588.747,-134.716,-436.486,647.707,-209.038,-465.669
627,0,404.046,89.262,-375.091,280.325,105.258,-368.386,477.443,77.7632,-400.163,354.159,-14.9108,-352.41,588.789,-134.473,-436.353,647.924,-208.814,-465.062
628,0,404.101,89.2701,-375.11,280.276,105.221,-368.632,477.418,77.6791,-400.144,354.228,-14.8749,-352.649,588.853,-134.913,-436.291,647.687,-209.451,-465.84
629,0,404.162,89.368,-375.088,280.438,105.398,-368.132,477.471,77.7939,-400.115,354.215,-14.8385,-352.672,588.878,-134.629,-436.385,647.953,-209.107,-465.45
630,0,404.116,89.2099,-375.141,280.444,105.302,-368.147,477.422,77.704,-400.142,354.359,-15.027,-352.807,588.907,-135.018,-436.565,647.923,-209.371,-465.92
631,0,404.144,89.1767,-375.152,280.377,105.169,-368.639,477.527,77.6556,-400.198,354.266,-15.0137,-352.687,588.777,-134.96,-436.781,647.932,-209.225,-465.919
632,0,404.158,89.1521,-375.114,280.399,105.219,-368.363,477.496,77.5786,-400.166,354.415,-14.9767,-352.837,588.784,-135.373,-436.839,647.701,-209.761,-466.249
633,0,404.141,89.1732,-375.106,280.498,105.249,-368.218,477.51,77.6792,-400.172,354.342,-15.02,-352.762,588.906,-135.063,-436.751,648.222,-209.02,-465.723
634,0,404.205,89.1212,-375.18,280.638,105.283,-367.973,477.528,77.5707,-400.185,354.55,-14.9829,-352.817,589.024,-135.467,-436.621,648.127,-209.715,-465.949
635,0,404.174,89.1895,-375.141,280.704,105.317,-367.951,477.567,77.5278,-400.298,354.387,-14.9478,-352.573,588.885,-135.35,-436.315,647.909,-209.782,-466.346
636,0,404.039,89.2467,-375.174,280.49,105.385,-368.054,477.37,77.6562,-400.051,353.869,-15.0489,-352.488,588.386,-134.864,-435.917,647.672,-208.96,-465.442
637,0,403.633,89.4739,-375.146,280.052,105.526,-368.138,477.024,77.7217,-400.066,351.975,-15.4873,-352.601,587.071,-132.973,-435.392,646.773,-206.707,-464.006
638,0,402.74,89.8269,-374.972,279.032,105.756,-368.563,476.111,77.5733,-399.665,350.106,-14.501,-347.774,584.05,-130.055,-434.414,645.142,-202.306,-463.306
639,0,401.687,90.4153,-374.578,277.996,106.12,-368.763,475.036,77.5629,-398.652,347.058,-14.14,-345.817,579.737,-126.935,-432.836,642.268,-197.501,-462.183
