Trajectories
100
,,2-19-16:hip_center,,,2-19-16:hip_top,,,2-19-16:hip_bottom,,,2-19-16:knee,,,2-19-16:heel,,,2-19-16:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
296,0,90.3099,253.099,61.6754,-7.15291,326.661,78.6194,144.835,175.764,8.15242,24.0342,136.379,91.7444,22.8198,30.6286,45.9729,-57.717,27.796,109.287
297,0,91.9412,249.277,66.1531,-4.26966,324.437,81.6401,145.795,171.531,13.0243,20.5389,133.486,92.9509,7.04718,22.8074,49.329,-74.5393,15.4242,110.233
298,0,92.9609,244.962,71.3294,-2.20356,321.693,85.319,146.593,167.086,17.8545,17.5486,129.399,95.3789,-2.06241,17.0641,51.1135,-84.7587,4.44668,108.363
299,0,93.9348,240.212,76.3826,-0.389326,318.439,89.3496,147.782,162.083,22.0507,16.2019,124.817,97.6413,-4.78643,12.1659,48.3435,-83.8234,5.79549,99.895
300,0,95.1804,234.876,81.1568,1.90459,314.731,93.7228,149.776,156.887,25.6529,16.724,118.673,97.959,0.0146879,8.59354,42.6581,-85.4093,11.5032,95.2806
301,0,98.1642,230.171,85.9436,4.84165,310.526,98.8008,152.186,151.66,28.3939,19.8699,113.04,97.9467,5.90974,10.0616,41.85,-76.8986,10.5688,95.5274
302,0,102.241,226.875,89.6485,8.90834,307.886,103.185,154.618,148.085,31.1569,22.7455,112.837,99.9168,13.0076,11.0626,42.6349,-69.8794,10.7805,95.7525
303,0,105.636,225.63,92.9543,13.0916,306.861,107.445,157.753,147.243,34.1886,25.3583,113.385,102.74,19.9448,12.1634,43.6047,-62.5787,10.7425,95.9309
304,0,108.565,225.906,96.5622,16.4005,306.163,112.041,161.033,148.122,37.3341,29.0212,112.912,105.116,26.561,12.8296,44.292,-55.6043,10.7902,95.9912
305,0,111.937,226.303,100.09,19.5274,305.617,116.659,165.099,149.131,39.8599,33.5201,112.071,106.887,33.4404,13.2545,44.6078,-48.7548,10.9688,95.8598
306,0,116.301,226.395,103.372,23.5515,305.036,121.101,169.979,150.184,41.995,38.9553,111.546,108.219,40.0566,13.6626,44.5577,-42.0382,11.126,95.6512
307,0,121.177,226.26,106.317,28.2614,304.392,124.996,174.936,150.936,44.1094,44.9749,111.364,109.577,46.4038,14.0381,44.2939,-35.6043,11.2345,95.4509
308,0,126.025,226.155,109.015,33.2044,303.801,128.506,179.85,151.312,46.253,50.5104,110.655,110.929,53.1282,14.3986,44.2426,-28.8072,11.3248,95.1134
309,0,130.934,225.699,111.514,38.3576,303.263,131.679,184.552,151.131,48.2694,55.754,109.58,112.241,60.1467,14.7016,44.4089,-21.5596,11.4562,94.9076
310,0,135.962,225.109,113.594,43.6541,302.582,134.419,189.438,150.823,50.2085,61.0602,108.94,113.307,67.4865,15.0112,44.6435,-13.9911,11.6501,94.8123
311,0,141.044,224.657,115.468,49.2187,301.894,136.874,194.69,150.841,51.8913,66.8111,108.424,114.34,75.0483,15.1981,44.8304,-6.1722,11.732,94.751
312,0,146.655,224.278,116.879,55.3009,301.31,138.834,200.261,150.919,53.0112,72.8905,108.029,115.156,82.2128,15.2167,44.9736,1.15444,11.7568,94.654
313,0,152.937,223.867,117.762,61.9854,300.859,140.175,206.571,150.814,53.5226,79.4956,107.6,115.683,89.4728,15.2534,44.8625,8.32651,11.7852,94.4503
314,0,159.934,223.742,118.188,69.2657,300.824,140.924,213.466,150.796,53.7541,86.8683,107.3,115.677,96.3034,15.0302,44.5287,15.1911,11.8961,94.3026
315,0,167.56,223.681,118.24,77.3027,301.153,141.318,220.791,150.701,53.582,94.4542,106.386,117.637,102.634,15.542,39.8895,21.8073,11.9754,94.183
316,0,175.544,223.397,118.028,85.6939,301.62,141.674,228.028,150.248,53.2372,102.453,106.976,115.56,110.009,14.7956,43.5775,28.7955,12.0805,93.8876
317,0,183.4,223.225,117.769,94.1984,302.252,141.794,235.253,149.613,53.0997,109.988,107.03,115.528,117.449,14.9391,43.6213,36.2713,12.2329,93.6652
318,0,191.417,223.161,117.837,102.504,302.558,141.877,242.661,149.214,53.1117,117.6,106.881,115.345,125.123,15.0423,43.2486,43.8034,12.4123,93.418
319,0,199.157,223.162,117.777,110.382,302.675,141.997,250.242,149.244,53.1675,125.242,106.648,115.242,132.344,14.9254,43.0968,50.984,12.5854,93.3119
320,0,206.674,223.406,117.761,118.054,302.815,142.03,257.75,149.419,53.2817,132.55,106.814,115.156,139.193,14.8053,42.9345,57.6016,12.7034,93.0587
321,0,214.392,223.591,117.572,126.045,303.095,141.985,265.26,149.503,53.2577,139.912,107.048,114.929,146.23,14.7708,42.8479,64.5607,12.7255,92.9124
322,0,222.229,223.515,117.158,134.34,303.405,141.897,272.775,149.297,52.8098,147.514,107.31,114.586,152.822,14.5617,42.6282,71.0412,12.8336,92.851
323,0,230.08,223.119,116.795,142.604,303.47,141.848,279.919,148.586,52.5053,154.889,107.05,114.417,159.264,14.4588,42.3139,77.4081,13.0139,92.61
324,0,237.709,222.328,116.677,150.747,303.257,141.881,286.78,147.408,52.1491,162.1,106.827,114.44,166.221,14.3871,42.2183,84.0561,13.0093,92.2334
325,0,245.031,221.383,116.552,158.659,302.804,142.094,293.442,146.152,51.8546,168.969,106.335,114.553,173.125,14.0882,41.9417,91.1529,13.1225,92.122
326,0,252.308,220.55,116.538,166.585,302.335,142.342,300.202,145.176,51.5979,175.861,105.688,114.467,180.477,14.0849,41.7724,98.4706,13.2891,91.8122
327,0,259.621,220.129,116.636,174.201,302.087,142.716,307.219,145.151,51.3409,183.088,105.48,114.348,187.757,14.1946,41.7703,105.755,13.4745,91.6087
328,0,266.39,220.639,116.871,180.864,302.301,142.925,314.231,146.022,51.5279,189.996,105.773,114.159,194.509,14.2304,41.8079,112.192,13.4967,91.5312
329,0,272.801,221.588,117.146,186.919,302.749,143.242,321.205,147.209,51.9621,196.647,106.206,114.213,201.269,14.3805,41.7949,119.08,13.7307,91.3639
330,0,279.346,222.379,117.457,193.002,302.895,143.563,328.333,148.244,52.0618,203.404,106.441,114.123,207.644,14.4121,41.7686,125.24,13.9217,91.185
331,0,286.172,222.573,117.576,199.418,302.65,143.697,335.499,148.644,51.9684,210.359,106.34,113.962,214.102,14.41,41.4205,131.581,14.0349,90.9527
332,0,293.068,222.253,117.65,206.177,302.189,143.778,342.155,148.391,52.0818,217.209,106.381,113.887,220.964,14.4824,41.2878,138.574,14.1674,90.9649
333,0,299.65,221.737,117.682,212.797,301.757,143.775,348.509,147.88,52.3913,223.726,106.201,113.829,228.254,14.6664,41.241,146.034,14.2963,90.9025
334,0,305.891,221.369,117.715,219.447,301.575,143.683,354.802,147.567,52.6754,230.138,105.938,114.014,235.672,14.9158,41.2267,153.463,14.4884,90.696
335,0,312.222,221.502,117.705,225.818,301.744,143.376,361.287,147.811,52.9248,236.638,106.002,113.947,242.759,15.09,41.2419,160.569,14.8319,90.7493
336,0,318.625,222.189,117.484,232.037,302.336,142.88,368.043,148.638,52.8092,243.276,106.521,113.609,249.528,15.3572,41.227,167.29,15.156,90.6723
337,0,325.102,223.171,116.924,238.298,303.157,142.243,374.965,149.738,52.3516,250.072,107.145,113.192,256.409,15.6926,41.159,174.284,15.165,90.1723
338,0,331.871,224.259,116.298,244.828,303.931,141.498,382.164,150.933,51.7703,257.049,107.792,112.587,262.781,15.8228,40.9168,180.582,15.2432,89.6404
339,0,338.53,225.393,115.754,251.235,304.245,140.902,388.833,151.569,50.7043,264.636,108.39,112.553,269.683,16.0872,40.6519,187.108,15.209,89.5974
340,0,338.772,228.051,117.999,256.77,304.368,140.48,392.383,154.843,54.0139,270.625,111.247,113.109,277.412,16.9154,41.8777,195.252,14.9569,90.2372
341,0,342.178,226.797,118.273,263.777,304.455,140.126,394.343,152.155,58.1103,273.426,109.033,116,284.299,16.6231,42.5474,202.194,15.4854,90.281
342,0,348.316,221.822,119.033,269.589,302.3,139.771,399.144,146.739,59.3125,275.901,105.169,116.989,291.042,17.5623,39.0817,209.132,16.027,89.9196
343,0,354.549,219.225,119.439,273.113,300.236,139.82,406.083,145.265,59.02,281.259,103.603,116.855,297.702,17.4301,39.2025,215.815,16.2011,89.5397
344,0,360.125,220.285,119.972,276.539,299.642,140.049,413.602,147.13,58.3435,287.702,103.424,116.797,304.188,17.4576,38.8191,222.075,16.3782,89.2934
345,0,366.919,222.148,119.615,281.363,299.972,140.279,421.215,149.693,57.2496,295.442,104.11,116.114,310.872,17.7625,38.2724,228.643,16.3908,89.0148
346,0,374.223,223.756,118.993,287.617,300.54,140.599,428.41,151.082,56.5028,303.592,105.31,115.087,317.491,18.1161,37.7322,235.104,16.3618,88.7258
347,0,381.074,224.164,119.054,294.909,300.954,141.131,434.707,151.163,56.9829,310.41,105.766,114.822,324.199,18.4711,37.3713,241.839,16.5199,88.4693
348,0,387.763,223.49,119.635,302.775,300.851,141.685,440.99,150.805,57.7404,316.616,105.247,115.189,331.443,18.716,37.3074,249.206,16.6637,88.2096
349,0,394.675,222.593,120.19,310.46,300.453,142.258,447.748,150.59,57.8959,323.313,105.019,115.457,339.062,19.1258,37.2773,257.129,16.7433,88.1576
350,0,401.69,222.233,120.449,317.676,300.155,142.712,454.682,150.66,57.8596,330.344,105.047,115.525,347.232,19.9448,38.148,264.973,16.8499,88.0257
351,0,408.745,222.244,120.408,324.697,300.168,142.963,461.672,151.119,57.7579,337.558,104.813,115.106,354.6,19.6592,37.7965,272.341,16.8631,87.8862
352,0,415.661,222.654,120.452,331.378,300.356,143.233,468.594,151.845,57.6635,344.678,104.967,114.814,361.359,19.5304,37.0686,279.477,16.9558,87.6368
353,0,421.926,223.32,120.71,337.675,300.557,143.606,475.211,152.579,57.8366,351.596,105.413,114.765,368.637,20.028,37.1753,286.721,17.0136,87.3411
354,0,427.824,223.68,120.972,343.611,300.87,144.182,481.277,153.045,57.9997,357.781,105.553,114.685,375.158,20.1459,36.8608,293.242,17.1646,87.0482
355,0,433.436,223.303,121.246,349.439,300.823,144.961,486.694,152.8,58.0009,363.279,105.238,114.8,381.682,20.4331,36.655,299.852,17.3384,86.7615
356,0,438.611,222.609,121.811,354.773,300.326,145.828,491.836,152.563,58.3418,368.46,104.728,114.953,388.332,20.9106,36.8008,306.718,17.5166,86.5539
357,0,443.186,222.377,122.734,359.041,299.761,147.048,496.719,152.975,58.9149,373.727,104.464,115.344,395.302,21.3669,36.9232,313.93,17.7295,86.4019
358,0,447.089,222.429,123.63,362.469,299.363,148.331,501.268,153.903,59.6163,378.884,104.133,115.922,402.574,22.0757,37.0428,321.425,17.9014,86.0943
359,0,450.464,222.65,124.677,365.563,299.196,149.81,505.367,154.865,60.3747,383.656,103.86,116.376,409.483,22.746,36.948,328.816,18.0838,86.0179
360,0,453.633,223.043,125.761,367.972,298.93,151.183,509.342,156.212,61.1398,388.067,103.759,117.001,416.164,23.5826,36.8495,336.069,18.2681,85.909
361,0,456.429,223.703,126.821,369.887,298.895,152.602,513.112,157.78,61.7959,392.394,103.667,117.536,422.609,24.4556,36.6447,342.942,18.4316,85.7815
362,0,459.27,224.392,127.614,372.109,299.029,154.134,516.382,159.486,62.0847,396.661,103.894,117.796,428.734,25.2627,36.3485,349.369,18.4138,85.3572
363,0,463.573,225.073,130.83,374.885,299.468,155.774,518.183,161.098,58.4707,401.14,104.545,118.061,434.904,26.5241,36.0541,356.086,18.5606,85.2278
364,0,466.657,225.702,131.159,377.422,299.492,157.785,521.182,162.572,57.8787,405.276,104.532,118.488,441.28,27.8603,35.5254,362.992,18.7653,84.8966
365,0,468.941,225.766,132.072,379.225,298.616,160.614,523.675,164.002,57.6171,408.981,103.79,119.051,447.546,29.3427,35.398,369.985,19.0658,84.6581
366,0,470.365,225.697,133.738,379.945,297.036,164.332,525.416,165.848,58.339,412.164,103.245,120.039,453.705,31.3294,35.58,376.844,19.3877,84.4275
367,0,470.667,225.888,136.205,379.237,295.018,168.437,526.693,168.158,60.2327,414.737,103.127,121.514,459.744,33.6378,37.4815,383.354,19.678,84.3217
368,0,470.125,226.075,139.367,377.429,293.053,172.53,527.648,170.451,63.0358,416.662,103.07,123.283,465.592,36.3946,39.0967,389.786,20.1473,84.2341
369,0,468.919,225.962,142.561,375.025,291,176.274,528.119,172.373,65.8921,418.083,102.793,125.176,471.099,39.323,40.6625,396.025,20.5592,84.2219
370,0,466.136,225.397,143.546,372.033,288.947,179.687,529.334,174.76,70.8113,419.021,102.657,126.925,475.954,42.5969,41.6914,401.81,20.9935,84.236
371,0,463.568,225.311,146.598,368.155,287.283,182.845,528.446,176.679,73.7238,418.596,101.774,127.928,483.086,47.3958,45.6816,407.82,21.5362,84.3101
372,0,460.015,225.257,149.641,363.677,286.132,185.659,526.734,178.398,76.4923,418.423,101.158,129.87,487.971,51.725,47.1448,413.957,22.1576,84.4747
373,0,455.852,225.231,151.945,358.755,285.205,188.005,524.509,180.415,78.1257,417.754,100.583,131.929,492.65,56.6478,48.28,420.007,22.9971,84.6389
374,0,451.684,226.026,153.315,353.48,284.547,190.132,521.949,183.339,78.8195,416.476,100.106,134.531,497.012,61.9494,48.8244,426.567,24.5113,82.4122
375,0,447.496,227.669,154.016,347.801,284.155,191.787,518.789,187.151,79.0433,415.856,100.713,136.338,500.388,67.2844,49.2383,431.939,25.1364,82.2068
376,0,442.35,229.52,154.519,341.429,284.087,193.508,514.239,190.986,79.1327,414.807,101.64,138.141,502.944,72.9944,49.515,437.116,25.9557,81.8051
377,0,435.824,231.289,155.162,334.568,283.909,195.241,508.197,194.866,79.2173,412.792,102.479,140.146,504.66,78.4453,49.7432,442.2,26.5947,81.4833
378,0,428.169,232.811,155.396,326.746,283.683,196.979,500.697,198.544,79.055,409.274,103.162,142.02,505.162,83.8743,50.2927,446.477,27.1774,81.3832
379,0,419.269,234.088,155.557,318.034,283.576,197.872,492.382,201.557,78.8023,404.987,103.801,144.052,504.914,89.5013,50.6788,450.551,27.9476,81.364
380,0,409.82,235.777,155.441,308.618,283.997,197.847,483.758,204.524,78.624,399.732,104.748,143.989,504.386,94.963,51.0697,456.222,28.919,85.1689
381,0,400.424,238.474,154.439,298.527,284.988,196.819,475.268,208.016,78.0152,394.929,106.501,145.747,504.001,99.8985,51.2635,461.625,29.7231,85.6785
382,0,391.309,242.051,152.505,288.126,286.401,194.557,467.137,212.045,76.7317,390.005,109.308,147.164,503.586,104.267,51.1253,467.252,30.3866,86.1192
383,0,382.458,245.98,149.872,277.637,287.864,191.227,459.111,216.281,74.5827,384.871,112.684,147.878,502.815,108.221,51.1091,472.48,31.015,86.6926
384,0,372.908,249.397,147.064,266.346,289.156,186.77,450.885,219.934,72.8417,378.905,116.014,147.855,501.845,111.737,52.1145,477.385,31.4492,87.5157
385,0,362.25,252.431,144.791,253.807,291.123,181.666,442.2,222.978,72.8842,371.659,118.422,147.295,500.298,114.529,54.3933,481.881,31.4497,88.599
386,0,351.126,255.475,143.216,240.685,295.109,177.456,432.833,225.134,74.1954,362.717,120.612,146.643,497.263,117.095,57.6696,484.991,31.3665,89.9141
387,0,339.652,258.312,142.416,227.147,298.261,173.414,423.317,227.73,76.142,352.183,123.147,146.38,491.842,120.345,62.9575,487.36,31.2773,92.0442
388,0,327.965,261.22,141.087,213.849,300.798,169.606,413.902,231.62,77.7401,340.258,126.51,147.558,482.37,127.617,71.286,488.155,33.3343,94.6566
389,0,317.2,264.331,139.561,201.79,304.22,165.611,405.516,235.379,78.5576,327.278,130.592,151.052,467.558,139.588,81.1657,484.277,41.8305,100.033
390,0,307.137,267.902,138.538,190.669,308.401,161.506,397.402,238.835,79.6378,313.664,136.003,156.322,449.27,152.764,91.1504,473.378,53.094,107.062
391,0,297.063,272.02,137.842,179.953,313.319,157.411,388.848,242.754,81.283,299.749,142.415,161.514,430.981,164.508,100.161,455.232,62.2178,115.824
392,0,286.799,276.814,137.618,169.278,318.586,153.611,379.461,247.424,83.0541,286.23,149.573,165.723,413.665,174.205,108.281,429.092,68.8889,126.259
393,0,276.061,281.815,137.495,158.211,323.89,149.878,368.987,252.025,85.377,272.604,156.618,168.906,396.49,180.299,117.019,393.456,73.9075,138.215
394,0,264.671,286.841,137.53,146.672,329.223,145.842,357.502,254.438,88.1081,257.021,162.913,171.093,377.212,180.207,126.635,350.802,77.4944,150.181
395,0,252.693,291.625,138.144,134.555,334.293,141.478,345.589,252.945,92.6558,237.615,168.223,171.733,355.231,171.494,133.729,305.145,79.1401,159.383
396,0,239.699,295.644,139.478,121.421,339.198,136.847,332.829,249.753,98.0068,214.922,171.731,170.355,329.631,153.593,136.303,257.873,78.8465,163.464
397,0,225.467,299.009,141.281,107.324,344.084,132.381,318.326,247.827,102.994,191.168,173.321,166.93,297.317,128.091,134.146,209.67,77.2154,164.334
398,0,210.358,301.841,143.197,92.6608,348.76,128.26,302.426,246.442,107.754,168.2,174.581,161.909,255.631,100.78,129.086,160.274,74.4067,161.665
399,0,194.472,303.606,145.239,78.1395,352.956,124.439,285.489,244.044,113.143,145.761,176.153,156.101,207.768,77.2659,121.844,110.271,68.199,154.456
400,0,178.099,303.976,147.591,64.3045,356.085,121.729,268.07,240.756,118.585,123.235,177.584,149.934,160.337,61.0847,112.433,61.843,58.8728,143.037
401,0,161.82,302.657,150.197,51.1228,357.6,120.848,251.252,236.898,123.237,101.833,176.651,144.572,119.276,51.1466,101.595,19.2442,44.3604,127.351
402,0,146.18,298.428,153.079,38.574,356.53,121.71,236.169,231.935,126.291,82.9656,172.125,140.42,90.0827,43.1322,90.9068,-13.2952,24.7335,108.798
403,0,131.86,291.12,155.748,26.3281,352.393,124.09,222.502,225.579,127.633,68.1126,164.819,136.899,73.0965,35.8527,79.1589,-25.3218,14.4219,93.2069
404,0,119.169,281.932,158.122,14.1847,345.311,128.109,211.244,218.658,127.47,57.365,155.356,131.659,69.7565,28.8658,68.5192,-25.5156,18.9686,75.8949
405,0,108.134,271.05,159.834,2.63482,335.578,133.146,201.847,211.163,126.064,51.2517,144.45,126.675,78.3851,24.8048,62.6666,-15.9637,16.7466,76.6008
406,0,100.504,261.389,161.952,-7.31423,324.171,138.015,194.483,204.291,123.992,47.213,135.349,123.269,83.8057,25.0679,62.3092,-9.493,17.1988,76.0371
407,0,95.6997,254.19,162.522,-14.7434,314.413,141.43,188.942,200.148,122.151,43.5413,131.204,121.625,88.792,26.3924,63.474,-2.25625,16.7198,76.6355
408,0,90.4105,250.913,162.059,-20.9604,308.54,142.648,184.196,199.618,121.731,40.2501,128.639,121.224,94.0167,29.4786,65.6968,4.27628,16.8767,76.701
409,0,84.5396,249.649,161.456,-27.0298,306.066,142.627,179.008,199.475,121.822,37.2485,126.64,121.076,98.9177,32.9835,67.3696,10.3078,17.2696,76.5236
410,0,78.9538,249.153,160.517,-32.5946,305.482,142.362,173.935,199.033,121.457,34.8781,124.813,121.124,103.953,36.6886,67.2764,16.1069,17.9452,76.2082
411,0,73.6471,248.405,159.299,-37.7469,305.005,141.608,169.402,198.299,120.729,32.7202,122.657,120.833,109.067,40.2611,67.1436,22.2554,18.6204,75.7988
412,0,68.5972,247.304,157.6,-42.3391,304.438,140.945,165.068,197.388,119.16,30.6994,120.258,120,114.333,44.36,66.8702,28.7211,19.2672,75.3659
413,0,64.4807,246.395,154.948,-46.1084,303.898,140.155,161.228,197.208,115.961,29.1402,118.541,118.776,119.157,49.1502,66.5811,34.7949,20.0981,74.7881
414,0,61.2112,246.499,151.618,-49.3385,303.667,138.835,158.279,198.098,111.704,27.8684,118.055,117.974,123.403,53.8983,66.1274,40.5512,20.8324,74.3063
415,0,58.5858,247.426,147.62,-52.1247,303.823,136.896,155.837,199.977,106.669,26.8442,118.029,117.105,127.375,58.5514,65.1917,46.0662,21.6449,73.6626
416,0,56.3567,248.697,143.416,-54.6356,304.549,135.018,153.348,201.876,101.011,25.8599,118.032,116.295,130.962,63.9908,63.8437,51.4853,22.9204,72.4995
417,0,54.0431,249.776,139.171,-57.3106,305.403,133.2,150.27,203.117,95.2029,24.3541,117.982,115.479,133.479,69.2847,62.173,56.0845,24.4126,71.199
418,0,51.2476,250.491,134.979,-60.1763,306.338,131.776,146.238,204.017,89.4498,22.5158,117.709,114.437,136.012,74.3363,59.458,60.555,25.7648,69.4272
419,0,47.689,251.044,130.661,-63.0877,307.667,130.352,141.564,204.656,83.715,20.6045,117.187,113.257,137.94,79.7162,56.9501,65.2309,26.8625,68.3016
420,0,43.6197,251.831,126.504,-66.0887,309.395,128.524,136.727,205.176,78.4537,18.3229,117.141,111.805,139.556,84.9005,55.0134,69.9895,27.7448,67.4053
421,0,39.8709,253.158,122.147,-68.8869,311.529,126.246,132.33,205.917,73.3997,16.1179,117.715,110.283,141.504,89.5589,53.1598,75.3596,28.4643,66.9392
422,0,37.0456,254.912,117.63,-70.8974,313.636,123.471,128.637,207.136,68.3294,14.3301,118.858,108.751,143.125,93.7709,51.3509,80.386,28.9377,66.6101
423,0,35.2625,256.895,112.904,-72.2472,315.461,119.731,126.007,208.856,63.3249,13.0217,120.809,106.597,145.075,97.3366,49.3617,85.39,29.2565,66.1682
424,0,34.172,259.162,107.729,-73.2937,316.898,114.657,124.732,211.016,58.6126,12.8563,123.636,104.361,147.302,100.515,47.6581,90.8336,29.3677,66.2687
425,0,33.682,261.382,101.897,-73.4256,318.237,108.331,124.505,212.963,53.8085,13.6631,126.127,102.043,149.956,102.861,46.1349,96.188,29.5811,66.0963
426,0,34.554,263.321,95.6333,-72.5845,319.843,100.96,125.407,213.8,49.1502,15.1518,127.781,99.4666,152.918,104.661,46.2641,101.984,29.6608,65.935
427,0,36.6977,264.291,89.3403,-70.7681,322.737,93.9743,126.152,212.548,44.2211,16.7617,128.417,97.4554,155.486,106.431,46.3613,107.929,29.6421,65.9997
428,0,38.7778,264.352,84.4166,-69.3118,325.004,88.4431,127.245,210.805,39.9768,18.1222,128.176,95.1627,157.67,108.306,46.4789,113.858,29.6642,65.587
429,0,39.1543,264.725,80.7208,-68.9451,326.333,84.4941,127.393,210.837,36.8663,18.9962,128.411,93.0974,158.725,110.505,47.4082,119.439,29.6325,65.7829
430,0,38.5002,266.083,77.8178,-69.2732,327.841,81.1067,126.854,212.058,34.5636,18.8659,129.957,91.6095,158.984,112.474,48.9921,124.596,29.4296,66.0656
431,0,37.2852,268.128,75.6021,-69.9737,330.072,77.8108,125.813,213.587,33.3344,17.4144,132.497,90.2585,157.728,114.609,50.829,129.144,29.0354,66.3506
432,0,35.8151,270.724,74.0137,-70.918,332.959,74.466,124.724,215.58,33.5161,14.6618,135.562,88.9828,155.375,116.421,52.7906,133.762,28.6085,66.9483
433,0,33.9555,273.991,72.4374,-72.1499,336.163,70.9978,123.163,218.705,34.1357,11.1019,139.444,88.5601,151.921,118.261,54.7834,137.747,28.2627,67.6746
434,0,31.9731,277.612,70.8082,-73.3166,339.589,67.3224,121.436,221.966,34.845,6.61895,143.819,88.6978,146.667,120.814,56.9103,142.407,27.9618,68.464
435,0,30.2056,281.062,69.2323,-74.563,343.316,63.9767,119.912,225.065,35.4596,1.27283,148.812,89.3113,139.557,126.651,58.1314,146.794,30.0541,67.5953
436,0,28.4745,283.706,67.2666,-75.26,346.862,61.3963,118.795,227.322,35.6143,-3.89607,154.339,90.2812,131.493,136.821,59.9372,144.711,37.1274,67.0092
437,0,27.6822,284.942,65.8165,-74.7067,349.542,59.6689,118.288,229.087,35.0013,-8.18736,159.543,92.0267,124.103,150.034,63.2556,135.699,47.2571,68.5808
438,0,27.7557,285.647,64.1537,-73.5387,351.343,58.2696,118.47,233.021,32.7502,-11.2576,164.78,94.538,117.964,161.805,69.344,118.447,54.9882,71.5616
439,0,27.8992,286.542,62.3742,-72.1627,352.671,57.0434,117.464,237.266,30.1429,-12.8683,170.19,96.3387,111.145,167.931,75.8691,90.8787,60.2921,72.9632
440,0,28.284,287.828,61.2199,-70.9408,354.13,55.9654,115.647,236.224,29.4044,-15.2331,174.523,97.2948,103.105,166.882,79.834,54.9539,67.945,73.0175
441,0,28.9455,287.876,61.2897,-69.7396,355.462,55.0994,113.623,230.508,29.7906,-20.0695,177.005,96.4258,92.1552,155.904,78.2231,20.8464,72.6537,74.6409
442,0,29.6096,286.701,62.6413,-68.5243,356.479,54.3198,111.136,221.154,31.3287,-27.6156,177.054,93.1933,76.8036,135.94,72.2815,-12.3615,72.8379,73.167
443,0,30.0035,284.565,64.1247,-67.0067,357.128,53.5565,107.669,211.4,32.9673,-36.2991,174.436,87.7407,55.516,111.168,61.2997,-45.7136,75.0008,70.0017
444,0,30.5627,281.649,65.522,-64.844,357.27,52.6644,103.884,204.071,33.99,-43.2917,170.346,80.8248,27.5426,87.3101,46.5289,-76.2163,75.8969,66.7364
445,0,30.5544,278.436,66.3515,-62.3511,357.095,51.5073,100.974,198.378,34.6108,-47.778,166.294,73.5868,-3.40219,68.4,32.895,-104.822,72.9461,61.0371
446,0,30.7226,275.461,66.8988,-59.7623,356.655,50.9483,98.7092,193.676,35.0952,-50.8269,164.321,66.5739,-33.548,56.1053,23.3825,-133.668,69.4501,52.2801
447,0,30.6795,272.375,67.3651,-57.52,355.837,50.7411,96.6199,189.627,35.7936,-54.6156,164.263,62.0901,-57.7692,50.5985,16.4617,-159.828,64.7705,42.992
448,0,30.4276,269.653,68.3027,-56.0293,354.514,50.6966,95.1863,186.331,36.4596,-59.2013,163.416,59.7119,-74.4942,48.5404,11.1936,-178.508,56.1379,35.0862
449,0,29.7454,267.458,69.3235,-55.4146,353.259,50.8924,94.1497,184.067,37.5093,-62.3503,161.696,58.113,-85.3429,47.6171,7.21291,-190.419,46.8305,27.3976
450,0,28.6783,265.918,69.9381,-55.3455,352.374,50.9449,92.892,182.797,38.6624,-64.8781,159.892,56.4755,-92.483,46.0705,4.19877,-197.16,38.4979,20.583
451,0,27.0569,264.965,70.8397,-55.5564,351.331,51.4476,91.775,182.296,39.9155,-66.6508,158.424,55.0425,-93.7951,44.3076,-0.243507,-197.888,30.3682,11.8691
452,0,25.3847,263.976,71.8636,-56.8575,349.792,51.7822,91.5971,182.047,41.5361,-67.0163,156.435,52.9022,-90.4239,42.145,-5.26824,-190.068,30.1012,1.41369
453,0,23.6925,262.657,72.8009,-58.8729,348.134,52.3048,91.9048,181.758,43.0184,-65.7574,152.968,50.2118,-82.065,38.7423,-11.4473,-181.342,32.4082,-11.9752
454,0,22.3136,260.502,74.1947,-61.3468,345.874,53.2865,92.3888,180.678,43.7772,-63.3256,148.201,46.2229,-72.5011,35.0901,-16.2873,-171.442,30.4128,-11.762
455,0,21.4358,257.736,75.8938,-63.7143,342.511,55.2264,92.5695,178.773,44.1667,-61.1071,144.778,44.0358,-65.3691,34.2447,-18.5132,-164.578,30.5741,-12.9005
456,0,20.863,255.019,77.0778,-65.9492,338.783,56.9431,92.2577,177.067,44.3835,-60.905,144.119,43.2664,-59.3915,34.3359,-18.1712,-157.588,30.103,-12.6112
457,0,19.3829,253.325,77.9194,-68.0973,336.363,58.4216,90.8785,176.181,44.8408,-61.4922,143.346,43.0274,-53.4937,34.4018,-18.4967,-151.046,30.0257,-12.5767
458,0,17.638,252.102,78.472,-70.0328,334.854,59.5265,89.6317,175.598,44.9593,-61.3486,141.227,42.5653,-47.3762,34.8514,-18.8708,-144.149,30.2177,-12.8411
459,0,16.5666,251.737,78.7295,-71.7466,334.006,59.9044,89.434,175.896,45.0016,-60.2503,139.939,41.692,-40.8364,35.9314,-19.0716,-136.986,30.5592,-13.0142
460,0,15.7084,252.534,79.0029,-73.641,333.828,60.3469,89.8569,177.555,45.1394,-58.4428,139.39,41.2763,-34.0182,37.1552,-19.145,-129.71,31.0807,-13.5486
