

Trajectories
100
,,two_spineMJ:spine_top,,,two_spineMJ:spine_bottom,,,two_spineMJ:hip_top,,,two_spineMJ:hip_bottom,,,two_spineMJ:hip_middle,,,two_spineMJ:knee,,,two_spineMJ:heel,,,two_spineMJ:foot_mid,,,two_spineMJ:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
814,0,567.529,133.69,61.4596,671.542,91.3967,40.0707,491.224,103.509,121.263,667.338,45.7653,87.735,611.257,61.7232,115.082,517.401,-63.2187,145.305,702.166,-151.994,84.0737,708.567,-226.483,100.516,720.454,-305.533,100.157
815,0,567.527,133.685,61.4779,671.526,91.407,40.0814,491.239,103.5,121.253,667.355,45.8114,87.7532,611.277,61.7409,115.053,517.4,-63.2338,145.297,702.161,-151.99,84.1053,708.553,-226.511,100.485,720.438,-305.516,100.178
816,0,567.496,133.68,61.4508,671.532,91.4104,40.0532,491.22,103.512,121.282,667.335,45.7447,87.6843,611.258,61.7445,115.079,517.38,-63.228,145.349,702.17,-152.02,84.0576,708.54,-226.485,100.504,720.43,-305.555,100.115
817,0,567.52,133.694,61.4301,671.531,91.4098,40.051,491.22,103.512,121.282,667.337,45.7657,87.746,611.239,61.7295,115.082,517.38,-63.2269,145.349,702.164,-152.008,84.1008,708.554,-226.511,100.482,720.439,-305.536,100.101
818,0,567.506,133.718,61.4715,671.527,91.4085,40.0829,491.253,103.492,121.245,667.392,45.7723,87.7676,611.238,61.7297,115.082,517.38,-63.2081,145.346,702.172,-151.995,84.0419,708.533,-226.455,100.532,720.43,-305.516,100.109
819,0,567.524,133.665,61.4396,671.543,91.3982,40.0725,491.232,103.503,121.285,667.337,45.7657,87.746,611.238,61.6991,115.062,517.369,-63.2127,145.32,702.18,-152.026,84.0248,708.552,-226.488,100.471,720.426,-305.512,100.144
820,0,567.491,133.653,61.4151,671.531,91.383,40.0645,491.226,103.47,121.252,667.341,45.7665,87.6641,611.222,61.7036,115.012,517.375,-63.2149,145.289,702.181,-152.019,83.9957,708.523,-226.523,100.443,720.432,-305.537,100.127
821,0,567.487,133.674,61.4326,671.531,91.4108,40.0525,491.206,103.505,121.282,667.32,45.7488,87.6284,611.222,61.7348,115.033,517.36,-63.2048,145.313,702.178,-151.999,84.0074,708.531,-226.51,100.442,720.41,-305.554,100.108
822,0,567.474,133.691,61.4423,671.536,91.4122,40.0232,491.192,103.49,121.226,667.318,45.7793,87.6508,611.222,61.7333,114.984,517.39,-63.224,145.278,702.177,-151.996,84.0098,708.53,-226.512,100.436,720.403,-305.556,100.138
823,0,567.473,133.685,61.4436,671.522,91.3936,39.9897,491.194,103.488,121.223,667.318,45.8009,87.6698,611.222,61.7331,114.984,517.359,-63.2241,145.311,702.173,-151.993,84.0412,708.532,-226.509,100.441,720.411,-305.534,100.145
824,0,567.474,133.691,61.4423,671.536,91.4131,40.0221,491.216,103.48,121.232,667.316,45.7507,87.6405,611.219,61.7139,114.972,517.343,-63.2143,145.325,702.172,-151.996,84.0415,708.53,-226.509,100.433,720.429,-305.511,100.134
825,0,567.475,133.69,61.4444,671.519,91.4226,40.0308,491.215,103.483,121.236,667.32,45.7705,87.6509,611.223,61.7039,115.012,517.359,-63.2239,145.312,702.172,-152.001,84.0372,708.517,-226.499,100.455,720.414,-305.538,100.115
826,0,567.472,133.687,61.44,671.536,91.413,40.0225,491.189,103.489,121.255,667.316,45.7513,87.6813,611.222,61.7346,115.032,517.344,-63.2126,145.323,702.172,-151.999,84.0386,708.527,-226.509,100.487,720.406,-305.554,100.14
827,0,567.474,133.69,61.4424,671.516,91.4058,40.0556,491.205,103.507,121.284,667.315,45.7515,87.6846,611.218,61.6843,115,517.326,-63.2373,145.294,702.172,-151.999,84.0386,708.518,-226.499,100.495,720.405,-305.555,100.134
828,0,567.473,133.688,61.442,671.516,91.3898,40.0177,491.189,103.488,121.253,667.315,45.7515,87.6846,611.218,61.6847,115,517.327,-63.2372,145.291,702.141,-152.017,84.0224,708.493,-226.488,100.522,720.408,-305.537,100.148
829,0,567.504,133.687,61.4077,671.546,91.4179,40.0424,491.188,103.489,121.256,667.319,45.8006,87.6716,611.219,61.7352,115.035,517.326,-63.2365,145.294,702.157,-152.019,84.0034,708.495,-226.522,100.431,720.408,-305.536,100.143
830,0,567.472,133.702,61.4489,671.519,91.3895,39.9821,491.209,103.524,121.265,667.321,45.7994,87.6679,611.22,61.7348,115.034,517.326,-63.2362,145.294,702.156,-152.018,84.0046,708.492,-226.524,100.444,720.39,-305.525,100.174
831,0,567.473,133.688,61.442,671.521,91.3901,39.9857,491.192,103.491,121.227,667.316,45.7513,87.6813,611.221,61.7347,115.033,517.326,-63.2365,145.294,702.134,-152.012,84.0572,708.493,-226.489,100.517,720.382,-305.539,100.203
832,0,567.488,133.699,61.4326,671.522,91.3779,39.981,491.189,103.486,121.252,667.337,45.7757,87.6325,611.218,61.7152,115.02,517.343,-63.2142,145.325,702.141,-152.061,84.0333,708.479,-226.513,100.491,720.386,-305.544,100.162
833,0,567.513,133.748,61.438,671.542,91.452,40.0491,491.227,103.513,121.237,667.359,45.8119,87.6837,611.259,61.7473,115.052,517.383,-63.2196,145.278,702.156,-152.035,83.996,708.494,-226.524,100.466,720.371,-305.538,100.124
834,0,567.514,133.685,61.4388,671.544,91.4215,40.0419,491.231,103.522,121.288,667.356,45.8138,87.7317,611.277,61.7395,115.005,517.384,-63.223,145.309,702.155,-152.017,84.0072,708.534,-226.542,100.362,720.419,-305.537,100.088
835,0,567.499,133.686,61.4535,671.526,91.3972,40.0387,491.231,103.521,121.287,667.356,45.814,87.7352,611.258,61.7137,115.058,517.385,-63.2222,145.308,702.149,-152.026,84.0674,708.524,-226.54,100.404,720.422,-305.567,100.067
836,0,567.515,133.684,61.4409,671.525,91.3981,40.0374,491.233,103.519,121.284,667.339,45.8169,87.7568,611.24,61.7509,115.078,517.385,-63.2225,145.308,702.16,-152.066,84.0113,708.507,-226.524,100.406,720.4,-305.544,100.082
837,0,567.485,133.724,61.4501,671.541,91.4473,40.0619,491.228,103.511,121.235,667.36,45.8115,87.6824,611.239,61.7807,115.099,517.386,-63.1996,145.293,702.162,-152.018,83.9743,708.522,-226.5,100.437,720.375,-305.534,100.142
838,0,567.498,133.69,61.4098,671.531,91.399,40.0089,491.206,103.504,121.28,667.339,45.8169,87.7568,611.239,61.7499,115.079,517.356,-63.1815,145.328,702.162,-152.036,83.9627,708.537,-226.509,100.389,720.412,-305.553,100.105
839,0,567.49,133.681,61.4338,671.525,91.4,40.0394,491.206,103.506,121.283,667.333,45.7977,87.7427,611.218,61.7144,115.02,517.332,-63.2373,145.263,702.162,-152.026,83.9691,708.53,-226.509,100.439,720.412,-305.555,100.092
840,0,567.499,133.682,61.4554,671.526,91.4011,40.0419,491.189,103.488,121.254,667.335,45.818,87.7191,611.24,61.7481,115.029,517.343,-63.2283,145.282,702.161,-152.024,83.9714,708.51,-226.533,100.422,720.409,-305.533,100.152
841,0,567.501,133.702,61.4645,671.53,91.4036,40.0091,491.195,103.503,121.232,667.356,45.8127,87.6391,611.24,61.7482,115.029,517.358,-63.2348,145.259,702.156,-152.026,84.0015,708.511,-226.514,100.431,720.406,-305.535,100.153
842,0,567.499,133.684,61.4536,671.55,91.4208,40.0102,491.212,103.503,121.25,667.337,45.8166,87.6647,611.255,61.7225,115.017,517.368,-63.2186,145.332,702.161,-152.045,83.9877,708.525,-226.508,100.467,720.426,-305.577,100.126
843,0,567.494,133.68,61.4064,671.541,91.4156,39.9911,491.209,103.508,121.256,667.335,45.8171,87.6743,611.259,61.7426,115.029,517.384,-63.2242,145.309,702.172,-151.992,84.0435,708.531,-226.534,100.448,720.42,-305.565,100.134
844,0,567.494,133.678,61.4067,671.514,91.4102,39.9359,491.227,103.497,121.262,667.333,45.8188,87.7332,611.24,61.7486,115.029,517.384,-63.2251,145.309,702.15,-152.021,84.0346,708.525,-226.508,100.467,720.406,-305.536,100.148
845,0,567.479,133.693,61.4131,671.534,91.4032,39.9746,491.196,103.467,121.21,667.335,45.7881,87.7036,611.241,61.7166,115.008,517.37,-63.2146,145.332,702.16,-152.048,83.9867,708.516,-226.543,100.419,720.41,-305.578,100.128
846,0,567.482,133.671,61.3939,671.53,91.3996,40.0081,491.196,103.468,121.211,667.336,45.7876,87.6948,611.24,61.7174,115.009,517.368,-63.2163,145.333,702.16,-152.05,83.9866,708.512,-226.563,100.373,720.411,-305.561,100.106
847,0,567.506,133.693,61.4249,671.522,91.3893,39.9878,491.198,103.463,121.205,667.335,45.8178,87.7156,611.24,61.75,115.077,517.352,-63.2399,145.301,702.15,-152.025,84.0327,708.539,-226.519,100.417,720.404,-305.539,100.15
848,0,567.493,133.678,61.4059,671.53,91.398,40.0061,491.212,103.503,121.25,667.331,45.7982,87.7053,611.218,61.7152,115.02,517.368,-63.2184,145.333,702.15,-152.024,84.0329,708.512,-226.533,100.424,720.421,-305.563,100.14
849,0,567.488,133.694,61.4346,671.514,91.3962,40.0091,491.205,103.507,121.285,667.331,45.7982,87.7053,611.235,61.7305,115.066,517.358,-63.239,145.305,702.155,-152.035,83.9962,708.527,-226.505,100.438,720.418,-305.525,100.152
850,0,567.475,133.692,61.3851,671.535,91.4115,40.0207,491.213,103.485,121.239,667.332,45.768,87.6845,611.219,61.7145,115.019,517.359,-63.2397,145.304,702.15,-151.985,84.0951,708.532,-226.531,100.43,720.423,-305.553,100.151
851,0,567.489,133.677,61.4336,671.524,91.427,40.0822,491.209,103.483,121.268,667.336,45.7958,87.6949,611.243,61.7205,115.056,517.359,-63.2239,145.312,702.17,-152.019,84.0573,708.525,-226.508,100.467,720.438,-305.516,100.178
852,0,567.477,133.688,61.4123,671.515,91.4099,40.019,491.21,103.481,121.264,667.323,45.7692,87.6459,611.219,61.7157,115.019,517.357,-63.2269,145.313,702.17,-152.019,84.0574,708.526,-226.506,100.439,720.442,-305.549,100.155
853,0,567.474,133.694,61.4407,671.515,91.4104,40.0203,491.21,103.481,121.265,667.338,45.8171,87.755,611.218,61.7152,115.02,517.357,-63.2211,145.283,702.166,-151.99,84.0751,708.525,-226.508,100.467,720.424,-305.546,100.149
854,0,567.474,133.687,61.4441,671.516,91.3947,40.0194,491.21,103.481,121.265,667.317,45.7803,87.7017,611.236,61.7089,115.021,517.357,-63.2211,145.283,702.166,-151.995,84.073,708.526,-226.509,100.476,720.422,-305.506,100.188
855,0,567.488,133.676,61.4332,671.516,91.4231,40.0654,491.204,103.508,121.285,667.318,45.8014,87.7161,611.222,61.7354,115.033,517.357,-63.2211,145.283,702.166,-151.999,84.0706,708.527,-226.486,100.454,720.422,-305.508,100.184
856,0,567.495,133.656,61.4189,671.517,91.3917,40.0198,491.21,103.481,121.264,667.314,45.7816,87.7054,611.219,61.7162,115.019,517.356,-63.222,145.284,702.166,-151.999,84.0706,708.526,-226.506,100.445,720.436,-305.521,100.172
857,0,567.494,133.657,61.4168,671.54,91.3915,40.0057,491.212,103.479,121.262,667.318,45.7501,87.6799,611.222,61.7046,115.013,517.359,-63.2264,145.311,702.172,-151.999,84.0389,708.546,-226.509,100.489,720.443,-305.546,100.162
858,0,567.478,133.668,61.4253,671.541,91.3902,40.0069,491.213,103.477,121.261,667.321,45.7483,87.6268,611.219,61.6846,115,517.357,-63.2227,145.281,702.176,-152.025,84.0228,708.545,-226.486,100.473,720.441,-305.562,100.149
859,0,567.495,133.687,61.4597,671.521,91.425,40.0353,491.211,103.479,121.263,667.318,45.7503,87.678,611.219,61.6842,115,517.341,-63.2265,145.286,702.172,-151.999,84.0386,708.54,-226.484,100.507,720.44,-305.565,100.147
860,0,567.474,133.687,61.4441,671.484,91.4072,40.0547,491.207,103.505,121.282,667.32,45.7493,87.6748,611.199,61.7189,115.046,517.326,-63.2362,145.294,702.15,-151.994,84.0911,708.523,-226.475,100.529,720.416,-305.508,100.208
861,0,567.473,133.688,61.442,671.516,91.4207,40.0644,491.188,103.49,121.257,667.319,45.7791,87.6954,611.2,61.7215,115.02,517.321,-63.2297,145.301,702.141,-152.01,84.1037,708.499,-226.509,100.473,720.393,-305.471,100.251
862,0,567.49,133.733,61.4189,671.516,91.4202,40.0644,491.206,103.53,121.236,667.32,45.8004,87.7128,611.221,61.7341,115.033,517.321,-63.1794,145.333,702.142,-152,84.0748,708.466,-226.488,100.513,720.34,-305.512,100.227
863,0,567.517,133.724,61.4211,671.536,91.4147,40.0245,491.235,103.565,121.26,667.319,45.7792,87.6984,611.222,61.7344,115.033,517.339,-63.1701,145.316,702.125,-151.996,84.0952,708.445,-226.476,100.556,720.325,-305.513,100.212
864,0,567.534,133.718,61.411,671.546,91.4101,40.0369,491.237,103.586,121.209,667.339,45.7428,87.676,611.24,61.729,115.032,517.337,-63.1731,145.331,702.096,-152.052,84.0789,708.39,-226.505,100.517,720.278,-305.552,100.214
865,0,567.527,133.721,61.417,671.556,91.396,40.0542,491.201,103.594,121.214,667.32,45.7495,87.6781,611.222,61.7345,115.032,517.278,-63.1821,145.305,702.066,-152.026,84.1011,708.329,-226.498,100.547,720.237,-305.547,100.256
866,0,567.558,133.791,61.4609,671.559,91.4426,40.0401,491.234,103.645,121.218,667.316,45.7806,87.7054,611.222,61.7639,115.005,517.298,-63.1175,145.33,702.055,-152.058,84.0305,708.266,-226.486,100.554,720.178,-305.538,100.211
867,0,567.545,133.812,61.4237,671.575,91.4833,40.0181,491.287,103.747,121.255,667.336,45.8199,87.6465,611.266,61.8128,115.05,517.32,-63.0375,145.363,702.048,-152.015,84.035,708.25,-226.458,100.56,720.133,-305.504,100.232
868,0,567.569,133.844,61.4715,671.609,91.4894,40.0581,491.288,103.768,121.242,667.336,45.8206,87.6871,611.266,61.8126,115.05,517.306,-63.0252,145.374,702.043,-152.053,84.0151,708.252,-226.486,100.537,720.149,-305.514,100.207
869,0,567.587,133.83,61.45,671.623,91.4598,40.0541,491.267,103.8,121.269,667.336,45.8206,87.6871,611.266,61.8142,115.05,517.305,-63.0251,145.374,702.048,-152.097,84.0235,708.19,-226.518,100.551,720.093,-305.571,100.233
870,0,567.587,133.83,61.4501,671.623,91.462,40.0552,491.287,103.811,121.227,667.336,45.8204,87.6837,611.267,61.8157,115.05,517.305,-63.0251,145.374,701.999,-152.063,84.0556,708.136,-226.483,100.635,720.065,-305.598,100.196
871,0,567.587,133.83,61.4501,671.61,91.452,40.0675,491.282,103.841,121.212,667.323,45.8018,87.6355,611.284,61.8099,114.977,517.274,-63.0056,145.41,702.001,-152.055,84.0253,708.131,-226.497,100.609,720.03,-305.575,100.219
872,0,567.584,133.869,61.4747,671.613,91.4673,40.0401,491.302,103.877,121.227,667.324,45.8008,87.5865,611.249,61.844,114.991,517.259,-62.9674,145.385,702.001,-152.044,84.0315,708.127,-226.507,100.566,720.032,-305.555,100.214
873,0,567.576,133.908,61.4567,671.593,91.4815,39.9977,491.3,103.917,121.227,667.324,45.8519,87.6276,611.266,61.861,115.037,517.259,-62.9519,145.394,701.961,-152.064,84.0448,708.056,-226.497,100.553,719.993,-305.547,100.215
874,0,567.58,133.915,61.4408,671.595,91.472,40.0262,491.299,103.952,121.248,667.339,45.8475,87.6872,611.267,61.8931,115.057,517.239,-62.9485,145.376,701.965,-152.078,84.0701,708.027,-226.466,100.657,719.961,-305.59,100.169
875,0,567.598,133.892,61.4074,671.621,91.4696,40.0362,491.316,103.954,121.168,667.337,45.7974,87.6526,611.286,61.8591,115.011,517.241,-62.918,145.397,701.947,-152.065,84.0469,708.003,-226.52,100.607,719.936,-305.599,100.227
876,0,567.635,133.906,61.4448,671.634,91.4946,40.0413,491.334,103.999,121.187,667.337,45.7974,87.6531,611.305,61.8533,115.011,517.253,-62.9299,145.355,701.956,-152.081,84.0204,708.001,-226.521,100.599,719.927,-305.625,100.196
877,0,567.624,133.913,61.4326,671.634,91.4972,40.0415,491.341,104.051,121.175,667.338,45.7964,87.6059,611.304,61.883,114.984,517.256,-62.9259,145.353,701.906,-152.09,84.015,707.968,-226.522,100.637,719.897,-305.596,100.154
878,0,567.622,133.94,61.3937,671.642,91.4992,40.0302,491.339,104.097,121.168,667.377,45.8593,87.6506,611.289,61.907,114.996,517.235,-62.875,145.39,701.907,-152.085,84.0531,707.942,-226.538,100.571,719.875,-305.6,100.196
879,0,567.634,133.929,61.4242,671.625,91.4773,39.9775,491.359,104.081,121.113,667.36,45.8327,87.6536,611.308,61.9007,114.996,517.235,-62.8823,145.4,701.906,-152.087,84.0517,707.937,-226.536,100.591,719.863,-305.616,100.204
880,0,567.652,133.963,61.3948,671.642,91.4672,39.9521,491.344,104.109,121.169,667.355,45.843,87.6639,611.31,61.9334,115.014,517.22,-62.8677,145.413,701.906,-152.091,84.0152,707.919,-226.529,100.636,719.832,-305.587,100.21
881,0,567.649,133.991,61.4138,671.637,91.4956,39.9711,491.356,104.128,121.117,667.342,45.8458,87.6285,611.31,61.9341,115.014,517.24,-62.8404,145.393,701.906,-152.1,84.0097,707.891,-226.534,100.593,719.82,-305.605,100.163
882,0,567.65,133.957,61.3596,671.642,91.4676,39.9516,491.391,104.138,121.121,667.376,45.8082,87.5685,611.309,61.9343,115.014,517.252,-62.8686,145.377,701.905,-152.098,84.0118,707.88,-226.55,100.577,719.804,-305.592,100.193
883,0,567.65,133.957,61.3955,671.642,91.4686,39.9529,491.362,104.16,121.133,667.339,45.7989,87.5638,611.328,61.9295,114.99,517.227,-62.8646,145.349,701.857,-152.108,84.0044,707.878,-226.551,100.551,719.821,-305.602,100.167
884,0,567.652,133.963,61.3949,671.656,91.4885,39.986,491.376,104.164,121.141,667.324,45.8222,87.6012,611.292,61.9274,115.009,517.204,-62.8313,145.404,701.883,-152.083,84.0091,707.88,-226.55,100.577,719.792,-305.609,100.167
885,0,567.652,133.996,61.379,671.656,91.503,39.9949,491.376,104.188,121.129,667.379,45.8584,87.6478,611.33,61.9493,115.003,517.226,-62.8127,145.424,701.859,-152.075,84.0636,707.879,-226.551,100.564,719.791,-305.611,100.169
886,0,567.648,133.958,61.3911,671.657,91.4895,39.9876,491.404,104.162,121.121,667.364,45.8338,87.5714,611.331,61.9183,114.982,517.233,-62.821,145.425,701.901,-152.102,84.0728,707.893,-226.526,100.586,719.797,-305.594,100.256
887,0,567.65,133.957,61.3955,671.642,91.4686,39.9529,491.403,104.124,121.126,667.38,45.8286,87.6273,611.328,61.9307,114.989,517.25,-62.8715,145.379,701.884,-152.09,84.0844,707.911,-226.529,100.624,719.818,-305.634,100.184
888,0,567.636,133.925,61.355,671.641,91.4681,39.9508,491.372,104.066,121.151,667.383,45.8569,87.6343,611.328,61.9291,114.99,517.268,-62.8802,145.365,701.903,-152.103,84.0713,707.929,-226.535,100.592,719.857,-305.613,100.242
889,0,567.598,133.872,61.3584,671.621,91.4762,39.993,491.323,103.962,121.19,667.362,45.8127,87.6384,611.285,61.8895,115.032,517.266,-62.9533,145.325,701.934,-152.123,84.052,707.983,-226.532,100.572,719.93,-305.614,100.249
890,0,567.556,133.835,61.3844,671.561,91.419,39.988,491.283,103.839,121.2,667.302,45.8064,87.6749,611.247,61.8279,115.026,517.241,-62.9957,145.366,701.963,-152.082,84.0331,708.058,-226.507,100.607,720,-305.606,100.215
891,0,567.49,133.844,61.4714,671.504,91.4012,39.9958,491.209,103.764,121.213,667.261,45.8478,87.7698,611.21,61.8389,115.05,517.216,-63.0434,145.337,701.958,-152.048,84.0552,708.114,-226.485,100.605,720.057,-305.557,100.193
892,0,567.478,133.824,61.4388,671.51,91.4457,40.0809,491.205,103.721,121.243,667.262,45.8476,87.7593,611.206,61.8213,115.086,517.227,-63.0744,145.357,702.002,-152.007,84.0687,708.162,-226.456,100.576,720.107,-305.517,100.232
893,0,567.5,133.77,61.4593,671.5,91.4007,40.0288,491.209,103.66,121.264,667.277,45.8167,87.7741,611.206,61.7898,115.066,517.262,-63.1163,145.383,702.021,-152.041,84.0563,708.249,-226.5,100.563,720.157,-305.503,100.238
894,0,567.514,133.747,61.4401,671.506,91.3772,40.0143,491.234,103.622,121.268,667.298,45.7794,87.7467,611.219,61.7344,115.035,517.277,-63.1275,145.372,702.051,-152.042,84.0338,708.293,-226.492,100.572,720.206,-305.542,100.236
895,0,567.513,133.748,61.438,671.509,91.4081,40.0488,491.235,103.621,121.266,667.298,45.8085,87.7197,611.222,61.785,115.068,517.281,-63.1407,145.299,702.068,-152.053,84.0449,708.277,-226.48,100.588,720.207,-305.54,100.241
896,0,567.499,133.768,61.4589,671.5,91.3966,40.0254,491.233,103.629,121.21,667.278,45.8156,87.7255,611.205,61.7909,115.067,517.278,-63.1062,145.369,702.05,-152.045,84.0334,708.267,-226.493,100.571,720.206,-305.54,100.244
897,0,567.486,133.748,61.4246,671.504,91.4321,40.0418,491.214,103.643,121.227,667.279,45.8146,87.6798,611.202,61.7402,115.034,517.278,-63.1161,145.329,702.04,-152.071,84.0552,708.292,-226.476,100.644,720.22,-305.531,100.254
898,0,567.486,133.745,61.4261,671.516,91.4202,40.0648,491.218,103.635,121.233,667.297,45.8091,87.723,611.202,61.7699,115.006,517.303,-63.1261,145.368,702.084,-152.044,84.0708,708.307,-226.49,100.628,720.246,-305.519,100.276
899,0,567.498,133.801,61.4772,671.542,91.4542,40.0497,491.239,103.623,121.239,667.336,45.8203,87.6803,611.243,61.7788,114.993,517.309,-63.1134,145.38,702.085,-152.027,84.0802,708.343,-226.495,100.551,720.257,-305.504,100.262
900,0,567.515,133.756,61.4739,671.544,91.4493,40.0817,491.244,103.629,121.284,667.336,45.8203,87.6803,611.261,61.796,115.038,517.339,-63.1742,145.349,702.109,-152.036,84.0703,708.375,-226.515,100.478,720.287,-305.535,100.172
901,0,567.521,133.723,61.4509,671.532,91.4014,40.1013,491.246,103.583,121.318,667.335,45.7916,87.7142,611.257,61.7478,115.054,517.351,-63.1825,145.356,702.112,-152.06,84.0564,708.406,-226.54,100.469,720.311,-305.572,100.14
902,0,567.516,133.743,61.4675,671.545,91.4216,40.0959,491.246,103.583,121.318,667.354,45.8149,87.738,611.258,61.7484,115.053,517.34,-63.1734,145.348,702.109,-152.027,84.0414,708.421,-226.528,100.438,720.304,-305.548,100.162
903,0,567.503,133.751,61.4821,671.531,91.44,40.0939,491.246,103.608,121.305,667.334,45.8187,87.76,611.257,61.7771,115.074,517.339,-63.1742,145.349,702.109,-152.016,84.0477,708.401,-226.515,100.504,720.304,-305.549,100.158
